,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
4392,16,2.0,891.0,0.0,22.4,95.0,26.3,60.0,6,16.1,4.7,22.0,80.0,1.0
4393,16,2.0,1208.0,-0.27,22.7,95.0,26.3,60.0,6,16.1,4.7,22.0,80.0,1.0
4394,16,2.0,1513.0,-0.27,33.3,95.0,26.3,60.0,6,16.1,4.7,22.0,80.0,1.0
4395,16,5.0,1382.0,0.25,40.4,95.0,26.3,57.0,6,16.1,4.7,22.0,80.0,1.0
4396,16,5.0,1354.0,0.0,23.1,95.0,26.3,57.0,6,16.1,4.7,22.0,80.0,1.0
4397,16,5.0,1161.0,-0.24,23.1,95.0,26.3,57.0,6,16.1,4.7,22.0,80.0,1.0
4398,16,4.0,1004.0,-0.41,22.7,95.0,26.3,57.0,6,16.1,4.7,21.0,80.0,1.0
4399,16,3.0,916.0,-0.27,22.4,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4400,16,2.0,901.0,-0.22,22.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4401,16,2.0,912.0,-0.27,22.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4402,16,0.0,911.0,-0.49,22.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4403,16,0.0,1360.0,-0.22,35.3,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4404,16,1.0,1704.0,0.0,33.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4405,16,4.0,1513.0,0.49,25.1,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4406,16,5.0,1149.0,0.41,29.8,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4407,16,5.0,1135.0,-0.27,25.5,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4408,16,4.0,1071.0,-0.24,24.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4409,16,4.0,1012.0,0.0,23.9,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4410,16,3.0,939.0,-0.19,23.5,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4411,16,3.0,927.0,-0.15,23.1,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4412,16,2.0,919.0,-0.23,22.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4413,16,2.0,907.0,0.0,22.7,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4414,16,2.0,912.0,0.0,40.0,95.0,26.3,57.0,6,16.1,4.7,20.0,80.0,1.0
4415,16,5.0,1556.0,-0.21,33.3,95.0,26.3,60.0,6,16.1,4.7,20.0,80.0,1.0
4416,16,9.0,1474.0,1.08,36.5,95.0,26.3,63.0,6,16.1,4.7,20.0,80.0,1.0
4417,16,9.0,1496.0,0.0,24.7,95.0,26.3,63.0,6,16.1,4.7,19.0,80.0,1.0
4418,16,9.0,1386.0,-0.27,22.7,95.0,26.3,63.0,6,16.1,4.7,19.0,80.0,1.0
4419,16,8.0,1260.0,-0.27,22.7,95.0,26.3,63.0,6,16.1,4.7,19.0,90.0,1.0
4420,16,7.0,1183.0,-0.27,22.7,95.0,26.3,63.0,6,16.1,4.7,19.0,90.0,1.0
4421,16,7.0,1031.0,-0.26,23.1,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4422,16,6.0,898.0,-0.24,22.4,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4423,16,5.0,906.0,-0.51,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4424,16,4.0,900.0,-0.47,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4425,16,2.0,910.0,-0.52,22.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4426,16,1.0,911.0,-0.48,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4427,16,0.0,919.0,-0.25,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4428,16,0.0,1433.0,0.0,33.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4429,16,2.0,1460.0,0.0,33.3,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4430,16,6.0,1514.0,0.72,25.5,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4431,16,6.0,1694.0,0.3,25.1,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4432,16,6.0,1442.0,0.0,24.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4433,16,6.0,1293.0,-0.26,24.3,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4434,16,5.0,1184.0,-0.25,23.9,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4435,16,5.0,1046.0,-0.25,23.5,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4436,16,4.0,973.0,-0.27,22.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4437,16,3.0,915.0,-0.26,22.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4438,16,3.0,919.0,-0.24,22.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4439,16,2.0,1478.0,-0.19,31.0,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4440,16,5.0,1583.0,0.0,34.9,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4441,16,6.0,1534.0,0.24,25.1,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4442,16,6.0,1415.0,0.0,24.7,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4443,16,5.0,1271.0,-0.27,24.3,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4444,16,5.0,1157.0,-0.26,23.5,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4445,16,4.0,1026.0,-0.25,23.1,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4446,16,4.0,928.0,-0.25,22.4,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4447,16,3.0,908.0,-0.2,22.4,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4448,16,3.0,912.0,0.0,22.4,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4449,16,2.0,904.0,-0.23,22.0,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4450,16,2.0,1585.0,-0.16,31.8,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4451,16,4.0,1673.0,0.0,35.3,95.0,26.3,63.0,6,16.1,4.7,21.0,90.0,1.0
4452,16,6.0,1225.0,0.53,30.6,95.0,26.3,66.0,6,16.1,4.7,21.0,90.0,1.0
4453,16,6.0,1137.0,0.0,25.5,95.0,26.3,66.0,6,16.1,4.7,21.0,90.0,1.0
4454,16,6.0,1097.0,0.0,24.7,95.0,26.3,66.0,6,16.1,4.7,21.0,90.0,1.0
4455,16,6.0,1058.0,-0.21,24.3,95.0,26.3,69.0,6,16.1,4.7,21.0,90.0,1.0
4456,16,5.0,979.0,-0.27,23.1,95.0,26.3,69.0,6,16.1,4.7,20.0,90.0,1.0
4457,16,4.0,921.0,-0.57,23.1,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4458,16,2.0,918.0,-0.52,22.7,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4459,16,1.0,922.0,-0.51,22.7,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4460,16,0.0,929.0,-0.25,22.7,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4461,16,0.0,919.0,0.0,22.7,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4462,16,0.0,919.0,0.0,22.7,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4463,16,0.0,901.0,0.0,22.4,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4464,16,0.0,914.0,0.0,22.4,95.0,26.3,72.0,6,16.1,4.7,20.0,90.0,1.0
4465,16,0.0,910.0,0.0,22.4,95.0,26.3,69.0,6,16.1,4.7,20.0,90.0,1.0
4466,16,0.0,907.0,0.0,22.4,95.0,26.3,69.0,6,16.1,4.7,20.0,90.0,1.0
4467,16,0.0,913.0,0.0,22.4,95.0,26.3,69.0,6,16.1,4.7,20.0,90.0,1.0
4468,16,0.0,908.0,0.0,22.0,95.0,26.3,69.0,6,16.1,4.7,20.0,90.0,1.0
4469,16,0.0,912.0,0.0,22.4,95.0,26.3,69.0,6,16.1,4.7,20.0,90.0,1.0
4470,16,0.0,913.0,0.0,22.0,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4471,16,0.0,915.0,0.0,22.4,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4472,16,0.0,909.0,0.0,22.0,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4473,16,0.0,911.0,0.0,22.0,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4474,16,0.0,913.0,0.0,22.0,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4475,16,0.0,907.0,0.0,22.0,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4476,16,0.0,911.0,0.0,22.0,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4477,16,0.0,907.0,0.0,22.0,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4478,16,0.0,917.0,0.0,22.0,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4479,16,0.0,932.0,0.0,22.0,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4480,16,0.0,928.0,0.0,22.0,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4481,16,0.0,914.0,0.0,22.0,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4482,16,0.0,910.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4483,16,0.0,916.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4484,16,0.0,906.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4485,16,0.0,907.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4486,16,0.0,914.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4487,16,0.0,910.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4488,16,0.0,909.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4489,16,0.0,912.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4490,16,0.0,918.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4491,16,0.0,917.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4492,16,0.0,916.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4493,16,0.0,907.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4494,16,0.0,915.0,0.0,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4495,16,0.0,896.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4496,16,0.0,919.0,0.0,22.0,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4497,16,0.0,909.0,0.0,21.6,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4498,16,0.0,923.0,0.0,22.0,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4499,16,0.0,914.0,0.0,22.0,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4500,16,0.0,914.0,0.0,21.6,95.0,26.3,66.0,6,16.1,4.7,20.0,90.0,1.0
4501,16,0.0,921.0,0.0,22.0,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4502,16,0.0,917.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4503,16,0.0,908.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4504,16,0.0,921.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4505,16,0.0,914.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4506,16,0.0,910.0,0.0,21.2,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4507,16,0.0,911.0,0.0,21.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4508,16,0.0,922.0,0.0,21.2,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4509,16,0.0,909.0,0.0,21.2,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4510,16,0.0,916.0,0.0,21.2,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4511,16,0.0,1491.0,0.0,32.5,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4512,16,5.0,1445.0,0.42,29.4,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4513,16,9.0,1804.0,1.08,41.6,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4514,16,9.0,2227.0,0.57,25.9,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4515,16,8.0,1877.0,-0.19,25.1,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4516,16,8.0,1684.0,-0.2,23.9,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4517,16,8.0,1395.0,-0.27,22.4,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4518,16,7.0,1275.0,-0.47,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4519,16,6.0,1166.0,-0.27,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4520,16,5.0,1058.0,-0.25,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4521,16,5.0,970.0,-0.22,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4522,16,3.0,913.0,-0.8,21.6,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4523,16,2.0,608.0,-0.48,16.5,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4524,16,1.0,0.0,-0.26,24.3,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4525,16,1.0,0.0,0.0,24.3,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4526,16,0.0,0.0,-0.26,27.5,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4527,16,0.0,0.0,0.0,27.5,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4528,16,0.0,0.0,0.0,27.5,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4529,16,0.0,0.0,0.0,27.5,95.0,26.3,63.0,6,16.1,4.7,20.0,90.0,1.0
4530,16,0.0,0.0,0.0,27.5,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4531,16,0.0,0.0,0.0,27.5,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4532,16,0.0,0.0,0.0,27.5,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4533,16,0.0,703.0,0.0,27.5,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4534,16,1.0,1763.0,0.0,36.5,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4535,16,6.0,1488.0,0.52,33.7,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4536,16,8.0,1288.0,0.54,27.8,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4537,16,9.0,1560.0,0.27,30.2,95.0,26.3,61.0,6,16.1,4.7,20.0,90.0,1.0
4538,16,11.0,1703.0,0.49,30.2,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4539,16,11.0,1541.0,-0.43,25.1,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4540,16,9.0,1344.0,-0.66,24.3,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4541,16,4.0,1236.0,-1.22,24.7,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4542,16,1.0,1109.0,-1.22,24.3,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4543,16,0.0,1003.0,-0.63,23.5,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4544,16,0.0,1349.0,0.0,33.3,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4545,16,1.0,1299.0,0.0,37.3,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4546,16,2.0,1271.0,0.26,31.4,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4547,16,3.0,1475.0,0.0,38.4,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4548,16,10.0,1449.0,0.61,56.1,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4549,16,15.0,2249.0,1.71,80.4,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4550,16,17.0,2038.0,0.48,46.3,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4551,16,21.0,1721.0,0.75,63.9,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4552,16,24.0,2017.0,0.98,81.6,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4553,16,29.0,2425.0,1.15,82.0,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4554,16,34.0,2760.0,1.19,82.0,95.0,26.3,61.0,6,16.1,4.7,20.0,80.0,1.0
4555,16,39.0,3196.0,1.2,82.0,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4556,16,43.0,3506.0,1.08,64.3,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4557,16,43.0,3402.0,0.0,47.5,95.0,26.3,60.0,6,16.1,4.7,20.0,90.0,1.0
4558,16,46.0,2417.0,0.25,72.2,95.0,26.3,60.0,6,16.1,4.7,21.0,90.0,1.0
4559,16,47.0,2376.0,0.25,37.6,95.0,26.3,62.0,6,16.1,4.7,21.0,90.0,1.0
4560,16,48.0,2428.0,0.22,38.4,95.0,26.3,62.0,6,16.1,4.7,21.0,90.0,1.0
4561,16,49.0,2485.0,0.17,37.6,95.0,26.3,62.0,6,16.1,4.7,19.0,80.0,1.0
4562,16,51.0,2605.0,0.45,40.0,95.0,26.3,62.0,6,16.1,4.7,20.0,80.0,1.0
4563,16,53.0,2704.0,0.47,58.0,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0
4564,16,54.0,2739.0,0.21,36.5,95.0,26.3,64.0,6,16.1,4.7,22.0,80.0,1.0
4565,16,57.0,2871.0,0.42,77.3,95.0,26.3,64.0,6,16.1,4.7,23.0,80.0,1.0
4566,16,57.0,2802.0,0.0,51.0,95.0,26.3,64.0,6,16.1,4.7,23.0,80.0,1.0
4567,16,59.0,2115.0,0.53,80.0,95.0,26.3,64.0,6,16.1,4.7,23.0,80.0,1.0
4568,16,61.0,2193.0,0.5,82.0,95.0,26.3,64.0,6,16.1,4.7,16.0,90.0,0.0
4569,16,62.0,2249.0,0.28,82.0,95.0,26.3,63.0,6,16.1,4.7,12.0,90.0,0.0
4570,16,64.0,2308.0,0.49,82.0,95.0,26.3,63.0,6,16.1,4.7,12.0,90.0,0.0
4571,16,66.0,2375.0,0.25,82.0,95.0,26.3,63.0,6,16.1,4.7,11.0,90.0,0.0
4572,16,67.0,2414.0,0.42,82.0,95.0,26.3,64.0,6,16.1,4.7,11.0,90.0,0.0
4573,16,67.0,2422.0,-0.26,33.7,95.0,26.3,64.0,6,16.1,4.7,11.0,90.0,0.0
4574,16,68.0,2452.0,0.28,69.0,95.0,26.3,64.0,6,16.1,4.7,11.0,90.0,0.0
4575,16,69.0,2504.0,0.25,58.0,95.0,26.3,67.0,6,16.1,4.7,11.0,90.0,0.0
4576,16,69.0,2508.0,0.0,55.7,95.0,26.3,67.0,6,16.1,4.7,9.0,90.0,0.0
4577,16,71.0,2555.0,0.27,80.4,95.0,26.3,67.0,6,16.1,4.7,9.0,90.0,0.0
4578,16,73.0,2629.0,0.49,82.0,95.0,26.3,68.0,6,16.1,4.7,9.0,90.0,0.0
4579,16,74.0,2686.0,0.52,82.0,95.0,26.3,68.0,6,16.1,4.7,7.0,90.0,0.0
4580,16,76.0,2746.0,0.21,82.0,95.0,26.3,68.0,6,16.1,4.7,7.0,90.0,0.0
4581,16,78.0,2821.0,0.45,82.0,95.0,26.3,65.0,6,16.1,4.7,7.0,90.0,0.0
4582,16,80.0,2880.0,0.44,82.0,95.0,26.3,65.0,6,16.1,4.7,6.0,90.0,0.0
4583,16,81.0,2971.0,0.23,82.0,95.0,26.3,65.0,6,16.1,4.7,6.0,90.0,0.0
4584,16,81.0,2789.0,-0.26,43.1,95.0,26.3,62.0,6,16.1,4.7,3.0,90.0,0.0
4585,16,81.0,2334.0,0.25,81.2,95.0,26.3,62.0,6,16.1,4.7,2.0,90.0,0.0
4586,16,82.0,2370.0,0.26,82.0,95.0,26.3,60.0,6,16.1,4.7,1.0,90.0,0.0
4587,16,83.0,2395.0,0.23,82.0,95.0,26.3,60.0,6,16.1,4.7,1.0,90.0,0.0
4588,16,84.0,2418.0,0.21,82.0,95.0,26.3,60.0,6,16.1,4.7,1.0,90.0,0.0
4589,16,85.0,2457.0,0.2,82.0,95.0,26.3,60.0,6,16.1,4.7,2.0,90.0,0.0
4590,16,86.0,2481.0,0.24,82.0,95.0,26.3,61.0,6,16.1,4.7,3.0,90.0,0.0
4591,16,87.0,2506.0,0.24,82.0,95.0,26.3,61.0,6,16.1,4.7,3.0,90.0,0.0
4592,16,88.0,2532.0,0.24,82.0,95.0,26.3,62.0,6,16.1,4.7,3.0,90.0,0.0
4593,16,89.0,2560.0,0.25,82.0,95.0,26.3,62.0,6,16.1,4.7,3.0,90.0,0.0
4594,16,90.0,2590.0,0.25,82.0,95.0,26.3,63.0,6,16.1,4.7,2.0,90.0,0.0
4595,16,91.0,2611.0,0.25,82.0,95.0,26.3,63.0,6,16.1,4.7,2.0,90.0,0.0
4596,16,92.0,2638.0,0.21,82.0,95.0,26.3,63.0,6,16.1,4.7,2.0,90.0,0.0
4597,16,93.0,2668.0,0.2,82.0,95.0,26.3,63.0,6,16.1,4.7,4.0,90.0,0.0
4598,16,94.0,2694.0,0.23,82.0,95.0,26.3,63.0,6,16.1,4.7,4.0,90.0,0.0
4599,16,95.0,2717.0,0.26,82.0,95.0,26.3,59.0,6,16.1,4.7,4.0,90.0,0.0
4600,16,96.0,2745.0,0.24,69.8,95.0,26.3,59.0,6,16.1,4.7,4.0,90.0,0.0
4601,16,97.0,2772.0,0.3,82.0,95.0,26.3,62.0,6,16.1,4.7,4.0,90.0,0.0
4602,16,97.0,2810.0,0.15,82.0,95.0,26.3,62.0,6,16.1,4.7,4.0,90.0,0.0
4603,16,98.0,2824.0,0.19,78.4,95.0,26.3,62.0,6,16.1,4.7,4.0,90.0,0.0
4604,16,98.0,2821.0,0.0,34.5,95.0,26.3,62.0,6,16.1,4.7,6.0,90.0,0.0
4605,16,97.0,2802.0,-0.33,27.8,95.0,26.3,62.0,6,16.1,4.7,6.0,90.0,0.0
4606,16,95.0,2767.0,-0.52,31.8,95.0,26.3,62.0,6,16.1,4.7,6.0,90.0,0.0
4607,16,95.0,2727.0,-0.27,52.5,95.0,26.3,62.0,6,16.1,4.7,6.0,90.0,0.0
4608,16,95.0,2736.0,0.0,62.7,95.0,26.3,62.0,6,16.1,4.7,7.0,90.0,0.0
4609,16,96.0,2758.0,0.0,72.5,95.0,26.3,62.0,6,16.1,4.7,7.0,90.0,0.0
4610,16,97.0,2791.0,0.0,80.8,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0
4611,16,98.0,2826.0,0.24,82.0,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0
4612,16,99.0,2849.0,0.25,82.0,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0
4613,16,99.0,2861.0,0.0,27.8,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0
4614,16,99.0,2853.0,0.0,72.2,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0
4615,16,100.0,2868.0,0.0,74.9,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0
4616,16,101.0,2902.0,0.25,74.1,95.0,26.3,63.0,6,16.1,4.7,7.0,90.0,0.0
4617,16,102.0,2926.0,0.0,64.3,95.0,26.3,63.0,6,16.1,4.7,6.0,90.0,0.0
4618,16,103.0,2951.0,0.26,81.6,95.0,26.3,62.0,6,16.1,4.7,5.0,80.0,0.0
4619,16,104.0,2980.0,0.25,82.0,95.0,26.3,62.0,6,16.1,4.7,4.0,80.0,0.0
4620,16,105.0,2997.0,0.2,73.3,95.0,26.3,62.0,6,16.1,4.7,4.0,80.0,0.0
4621,16,105.0,3024.0,0.13,55.3,95.0,26.3,62.0,6,16.1,4.7,3.0,80.0,0.0
4622,16,106.0,3043.0,0.14,44.7,95.0,26.3,63.0,6,16.1,4.7,2.0,90.0,0.0
4623,16,106.0,3032.0,-0.26,43.1,95.0,26.3,63.0,6,16.1,4.7,1.0,90.0,0.0
4624,16,106.0,3036.0,0.0,69.8,95.0,26.3,62.0,6,16.1,4.7,1.0,80.0,0.0
4625,16,106.0,3049.0,0.0,81.2,95.0,26.3,62.0,6,16.1,4.7,1.0,80.0,0.0
4626,16,107.0,3059.0,0.0,82.0,95.0,26.3,62.0,6,16.1,4.7,0.0,80.0,0.0
4627,16,106.0,3051.0,-0.5,43.9,95.0,26.3,62.0,6,16.1,4.7,0.0,80.0,0.0
4628,16,105.0,3016.0,-0.51,43.1,95.0,26.3,61.0,6,16.1,4.7,1.0,80.0,0.0
4629,16,104.0,2996.0,-0.19,69.8,95.0,26.3,61.0,6,16.1,4.7,1.0,90.0,0.0
4630,16,104.0,2988.0,-0.18,56.5,95.0,26.3,60.0,6,16.1,4.7,2.0,90.0,0.0
4631,16,103.0,2970.0,-0.52,54.9,95.0,26.3,60.0,6,16.1,4.7,2.0,90.0,0.0
4632,16,102.0,2931.0,-0.52,77.3,95.0,26.3,59.0,6,16.1,4.7,2.0,80.0,0.0
4633,16,102.0,2931.0,-0.25,80.8,95.0,26.3,59.0,6,16.1,4.7,2.0,80.0,0.0
4634,16,101.0,2910.0,-0.27,74.1,95.0,26.3,59.0,6,16.1,4.7,2.0,90.0,0.0
4635,16,101.0,2909.0,-0.24,78.4,95.0,26.3,59.0,6,16.1,4.7,2.0,90.0,0.0
4636,16,99.0,2845.0,-0.75,27.8,95.0,26.3,59.0,6,16.1,4.7,3.0,90.0,0.0
4637,16,98.0,2814.0,-0.4,58.4,95.0,26.3,59.0,6,16.1,4.7,3.0,90.0,0.0
4638,16,98.0,2815.0,-0.27,36.9,95.0,26.3,60.0,6,16.1,4.7,3.0,80.0,0.0
4639,16,97.0,2790.0,-0.55,32.9,95.0,26.3,60.0,6,16.1,4.7,3.0,80.0,0.0
