timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,cycle length 16,wrist heart rate
2024-01-12T01:02:15.000Z,-0.320268,-78.521065,59,0,107045.24,26,0.00,1.237,0.00,59
2024-01-12T01:02:17.000Z,-0.319791,-78.521202,60,0,107100.48,26,0.00,1.237,0.00,60
2024-01-12T01:02:19.000Z,-0.319080,-78.521362,60,0,107181.48,26,0.00,1.237,0.00,60
2024-01-12T01:02:21.000Z,-0.318846,-78.521408,60,0,107208.04,26,0.00,1.237,0.00,60
2024-01-12T01:02:22.000Z,-0.318387,-78.521484,61,0,107259.72,26,0.00,1.237,0.00,61
2024-01-12T01:02:25.000Z,-0.317932,-78.521545,62,0,107310.80,26,0.00,1.237,0.00,62
2024-01-12T01:02:27.000Z,-0.317490,-78.521614,62,0,107360.56,26,0.00,1.237,0.00,62
2024-01-12T01:02:30.000Z,-0.316859,-78.521706,62,0,107431.48,26,0.00,1.237,0.00,62
2024-01-12T01:02:33.000Z,-0.316241,-78.521797,61,0,107500.97,26,0.00,1.237,0.00,61
2024-01-12T01:02:36.000Z,-0.315632,-78.521889,61,0,107569.45,26,0.00,1.237,0.00,61
2024-01-12T01:02:39.000Z,-0.315012,-78.521980,64,0,107639.13,26,0.00,1.237,0.00,64
2024-01-12T01:02:40.000Z,-0.314801,-78.522011,63,0,107662.77,26,0.00,1.237,0.00,63
2024-01-12T01:02:43.000Z,-0.314172,-78.522118,66,0,107733.78,26,0.00,1.237,0.00,66
2024-01-12T01:02:45.000Z,-0.313729,-78.522179,66,0,107783.54,26,0.00,1.237,0.00,66
2024-01-12T01:02:47.000Z,-0.313273,-78.522240,65,0,107834.66,26,0.00,1.237,0.00,65
2024-01-12T01:02:49.000Z,-0.312807,-78.522270,64,0,107886.54,26,0.00,1.237,0.00,64
2024-01-12T01:02:51.000Z,-0.312341,-78.522278,62,0,107964.26,26,0.00,1.237,0.00,62
2024-01-12T01:02:52.000Z,-0.312109,-78.522270,61,0,107964.26,26,0.00,1.237,0.00,61
2024-01-12T01:02:53.000Z,-0.311648,-78.522232,61,0,108015.66,26,0.00,1.237,0.00,61
2024-01-12T01:02:55.000Z,-0.311423,-78.522209,60,0,108040.86,26,0.00,1.237,0.00,60
2024-01-12T01:02:58.000Z,-0.310769,-78.522118,60,0,108114.26,26,0.00,1.237,0.00,60
2024-01-12T01:03:01.000Z,-0.310117,-78.522003,60,0,108187.94,26,0.00,1.237,0.00,60
2024-01-12T01:03:04.000Z,-0.309467,-78.521889,61,0,108261.30,26,0.00,1.237,0.00,61
2024-01-12T01:03:05.000Z,-0.309256,-78.521858,61,0,108285.02,26,0.00,1.237,0.00,61
2024-01-12T01:03:07.000Z,-0.308638,-78.521744,61,0,108354.90,26,0.00,1.237,0.00,61
2024-01-12T01:03:09.000Z,-0.308427,-78.521721,61,0,108378.46,26,0.00,1.237,0.00,61
2024-01-12T01:03:12.000Z,-0.307778,-78.521660,61,0,108450.98,26,0.00,1.237,0.00,61
2024-01-12T01:03:14.000Z,-0.307334,-78.521637,61,0,108500.38,26,0.00,1.237,0.00,61
2024-01-12T01:03:15.000Z,-0.306886,-78.521629,61,0,108550.30,26,0.00,1.237,0.00,61
2024-01-12T01:03:18.000Z,-0.306434,-78.521614,62,0,108600.49,26,0.00,1.237,0.00,62
2024-01-12T01:03:19.000Z,-0.305963,-78.521606,62,0,108652.89,26,0.00,1.237,0.00,62
2024-01-12T01:03:22.000Z,-0.305242,-78.521599,62,0,108733.09,26,0.00,1.237,0.00,62
2024-01-12T01:03:25.000Z,-0.304763,-78.521591,62,0,108786.33,26,0.00,1.237,0.00,62
2024-01-12T01:03:27.000Z,-0.304282,-78.521583,62,0,108839.81,26,0.00,1.237,0.00,62
2024-01-12T01:03:29.000Z,-0.303820,-78.521568,62,0,108891.26,26,0.00,1.237,0.00,62
2024-01-12T01:03:31.000Z,-0.303365,-78.521553,62,0,108941.82,26,0.00,1.237,0.00,62
2024-01-12T01:03:32.000Z,-0.303137,-78.521545,62,0,108967.26,26,0.00,1.237,0.00,62
2024-01-12T01:03:34.000Z,-0.302658,-78.521515,62,0,109020.58,26,0.00,1.237,0.00,62
2024-01-12T01:03:36.000Z,-0.302163,-78.521469,61,0,109075.94,26,0.00,1.237,0.00,61
2024-01-12T01:03:38.000Z,-0.301658,-78.521385,61,0,109132.77,26,0.00,1.237,0.00,61
2024-01-12T01:03:40.000Z,-0.301145,-78.521278,61,0,109191.09,26,0.00,1.237,0.00,61
2024-01-12T01:03:41.000Z,-0.300882,-78.521217,61,0,109221.09,26,0.00,1.237,0.00,61
2024-01-12T01:03:43.000Z,-0.300360,-78.521103,61,0,109280.57,26,0.00,1.237,0.00,61
2024-01-12T01:03:44.000Z,-0.300107,-78.521049,61,0,109309.29,26,0.00,1.237,0.00,61
2024-01-12T01:03:45.000Z,-0.299868,-78.520996,62,0,109362.69,26,0.00,1.237,0.00,62
2024-01-12T01:03:48.000Z,-0.299178,-78.520851,65,0,109414.92,26,0.00,1.237,0.00,65
2024-01-12T01:03:49.000Z,-0.298709,-78.520775,66,0,109467.84,26,0.00,1.237,0.00,66
2024-01-12T01:03:51.000Z,-0.298479,-78.520744,69,0,109493.56,26,0.00,1.237,0.00,69
2024-01-12T01:03:53.000Z,-0.298024,-78.520691,69,0,109569.09,26,0.00,1.237,0.00,69
2024-01-12T01:03:55.000Z,-0.297587,-78.520645,69,0,109593.41,26,0.00,1.237,0.00,69
2024-01-12T01:03:58.000Z,-0.296714,-78.520531,68,0,109691.41,26,0.00,1.237,0.00,68
2024-01-12T01:04:00.000Z,-0.296491,-78.520493,65,0,109716.61,26,0.00,1.237,0.00,65
2024-01-12T01:04:01.000Z,-0.296269,-78.520439,64,0,109741.93,26,0.00,1.237,0.00,64
2024-01-12T01:04:03.000Z,-0.295827,-78.520302,62,0,109793.49,26,0.00,1.237,0.00,62
2024-01-12T01:04:04.000Z,-0.295610,-78.520233,61,0,109818.77,26,0.00,1.237,0.00,61
2024-01-12T01:04:07.000Z,-0.294963,-78.520073,62,0,109892.98,26,0.00,1.237,0.00,62
2024-01-12T01:04:09.000Z,-0.294510,-78.519981,62,0,109944.30,26,0.00,1.237,0.00,62
2024-01-12T01:04:10.000Z,-0.294283,-78.519943,62,0,109969.86,26,0.00,1.237,0.00,62
2024-01-12T01:04:12.000Z,-0.293820,-78.519867,62,0,110022.06,26,0.00,1.237,0.00,62
2024-01-12T01:04:14.000Z,-0.293366,-78.519798,63,0,110073.14,26,0.00,1.237,0.00,63
2024-01-12T01:04:15.000Z,-0.293149,-78.519768,63,0,110097.42,26,0.00,1.237,0.00,63
2024-01-12T01:04:18.000Z,-0.292476,-78.519707,63,0,110172.55,26,0.00,1.237,0.00,63
2024-01-12T01:04:21.000Z,-0.291806,-78.519646,63,0,110247.39,26,0.00,1.237,0.00,63
2024-01-12T01:04:24.000Z,-0.291156,-78.519577,63,0,110320.12,26,0.00,1.237,0.00,63
2024-01-12T01:04:27.000Z,-0.290539,-78.519524,63,0,110389.00,26,0.00,1.237,0.00,63
2024-01-12T01:04:30.000Z,-0.289952,-78.519546,63,0,110476.72,26,0.00,1.237,0.00,63
2024-01-12T01:04:31.000Z,-0.289753,-78.519569,63,0,110476.72,26,0.00,1.237,0.00,63
2024-01-12T01:04:33.000Z,-0.289167,-78.519638,63,48,110542.32,26,0.50,1.237,0.00,63
2024-01-12T01:04:34.000Z,-0.288977,-78.519661,63,48,110563.60,26,0.50,1.325,0.00,63
2024-01-12T01:04:36.000Z,-0.288791,-78.519684,62,0,110584.48,26,0.00,1.325,0.00,62
2024-01-12T01:04:39.000Z,-0.288206,-78.519707,62,0,110649.60,26,0.00,1.325,0.00,62
2024-01-12T01:04:42.000Z,-0.287605,-78.519615,63,0,110717.28,26,0.00,1.325,0.00,63
2024-01-12T01:04:43.000Z,-0.287406,-78.519554,63,0,110740.44,26,0.00,1.325,0.00,63
2024-01-12T01:04:44.000Z,-0.287208,-78.519470,63,0,110764.40,26,0.00,1.325,0.00,63
2024-01-12T01:04:47.000Z,-0.286656,-78.519188,63,0,110833.28,26,0.00,1.325,0.00,63
2024-01-12T01:04:50.000Z,-0.286088,-78.518890,63,0,110904.64,26,0.00,1.325,0.00,63
2024-01-12T01:04:52.000Z,-0.285684,-78.518692,63,0,110954.76,26,0.00,1.325,0.00,63
2024-01-12T01:04:53.000Z,-0.285274,-78.518486,64,0,111005.76,26,0.00,1.325,0.00,64
2024-01-12T01:04:56.000Z,-0.284854,-78.518288,65,0,111057.44,26,0.00,1.325,0.00,65
2024-01-12T01:04:57.000Z,-0.284423,-78.518074,65,0,111110.88,26,0.00,1.325,0.00,65
2024-01-12T01:04:59.000Z,-0.284200,-78.517960,65,0,111138.76,26,0.00,1.325,0.00,65
2024-01-12T01:05:01.000Z,-0.283549,-78.517639,64,0,111219.48,26,0.00,1.325,0.00,64
2024-01-12T01:05:04.000Z,-0.283205,-78.517471,63,0,111262.00,26,0.00,1.325,0.00,63
2024-01-12T01:05:07.000Z,-0.282714,-78.517227,62,0,111322.96,26,0.00,1.325,0.00,62
2024-01-12T01:05:09.000Z,-0.282382,-78.517067,62,0,111364.00,26,0.00,1.325,0.00,62
2024-01-12T01:05:12.000Z,-0.281873,-78.516807,62,0,111427.52,26,0.00,1.325,0.00,62
2024-01-12T01:05:15.000Z,-0.281313,-78.516533,61,0,111496.84,26,0.00,1.325,0.00,61
2024-01-12T01:05:16.000Z,-0.281117,-78.516434,61,0,111521.28,26,0.00,1.325,0.00,61
2024-01-12T01:05:19.000Z,-0.280359,-78.515953,60,0,111621.16,26,0.00,1.325,0.00,60
2024-01-12T01:05:20.000Z,-0.280359,-78.515953,60,0,111621.16,26,0.00,1.325,0.00,60
2024-01-12T01:05:21.000Z,-0.280178,-78.515816,60,0,111646.48,26,0.00,1.325,0.00,60
2024-01-12T01:05:23.000Z,-0.279823,-78.515511,60,0,111698.48,26,0.00,1.325,0.00,60
2024-01-12T01:05:25.000Z,-0.279475,-78.515205,61,0,111749.96,26,0.00,1.325,0.00,61
2024-01-12T01:05:27.000Z,-0.279128,-78.514900,62,0,111801.41,26,0.00,1.325,0.00,62
2024-01-12T01:05:29.000Z,-0.278621,-78.514442,62,0,111877.37,26,0.00,1.325,0.00,62
2024-01-12T01:05:31.000Z,-0.278451,-78.514290,63,0,111902.77,26,0.00,1.325,0.00,63
2024-01-12T01:05:34.000Z,-0.277949,-78.513840,62,0,111977.77,26,0.00,1.325,0.00,62
2024-01-12T01:05:37.000Z,-0.277448,-78.513390,59,0,112077.92,26,0.00,1.325,0.00,59
2024-01-12T01:05:40.000Z,-0.276945,-78.512939,57,0,112127.68,26,0.00,1.325,0.00,57
2024-01-12T01:05:43.000Z,-0.276447,-78.512489,57,0,112202.40,26,0.00,1.325,0.00,57
2024-01-12T01:05:46.000Z,-0.275952,-78.512047,59,0,112276.23,26,0.00,1.325,0.00,59
2024-01-12T01:05:48.000Z,-0.275465,-78.511612,60,0,112348.84,26,0.00,1.325,0.00,60
2024-01-12T01:05:51.000Z,-0.275141,-78.511314,61,0,112421.16,26,0.00,1.325,0.00,61
2024-01-12T01:05:55.000Z,-0.274515,-78.510750,61,0,112491.44,26,0.00,1.325,0.00,61
2024-01-12T01:05:58.000Z,-0.273894,-78.510193,60,0,112584.24,26,0.00,1.325,0.00,60
2024-01-12T01:06:02.000Z,-0.273423,-78.509781,61,0,112653.72,26,0.00,1.325,0.00,61
2024-01-12T01:06:04.000Z,-0.273116,-78.509499,61,0,112722.59,26,0.00,1.325,0.00,61
2024-01-12T01:06:05.000Z,-0.272967,-78.509361,62,0,112722.59,26,0.00,1.325,0.00,62
2024-01-12T01:06:08.000Z,-0.272507,-78.508934,62,0,112792.40,26,0.00,1.325,0.00,62
2024-01-12T01:06:11.000Z,-0.272014,-78.508537,62,0,112862.92,26,0.00,1.325,0.00,62
2024-01-12T01:06:14.000Z,-0.271503,-78.508247,62,0,112928.28,26,0.00,1.325,0.00,62
2024-01-12T01:06:15.000Z,-0.271339,-78.508171,62,0,112948.44,26,0.00,1.325,0.00,62
2024-01-12T01:06:16.000Z,-0.271170,-78.508102,62,0,112968.72,26,0.00,1.325,0.00,62
2024-01-12T01:06:19.000Z,-0.270493,-78.507904,62,0,113047.23,26,0.00,1.325,0.00,62
2024-01-12T01:06:21.000Z,-0.270317,-78.507858,62,0,113067.52,26,0.00,1.325,0.00,62
2024-01-12T01:06:24.000Z,-0.269755,-78.507736,62,0,113131.47,26,0.00,1.325,0.00,62
2024-01-12T01:06:27.000Z,-0.269147,-78.507591,62,0,113200.91,26,0.00,1.325,0.00,62
2024-01-12T01:06:28.000Z,-0.268941,-78.507545,62,0,113224.38,26,0.00,1.325,0.00,62
2024-01-12T01:06:31.000Z,-0.268325,-78.507431,62,0,113294.19,26,0.00,1.325,0.00,62
2024-01-12T01:06:34.000Z,-0.267707,-78.507393,62,0,113363.07,26,0.00,1.325,0.00,62
2024-01-12T01:06:36.000Z,-0.267299,-78.507423,63,0,113431.03,26,0.00,1.325,0.00,63
2024-01-12T01:06:37.000Z,-0.267098,-78.507439,63,0,113431.03,26,0.00,1.325,0.00,63
2024-01-12T01:06:40.000Z,-0.266507,-78.507484,63,0,113496.91,26,0.00,1.325,0.00,63
2024-01-12T01:06:43.000Z,-0.265927,-78.507477,63,0,113561.55,26,0.00,1.325,0.00,63
2024-01-12T01:06:45.000Z,-0.265372,-78.507324,64,0,113625.59,26,0.00,1.325,0.00,64
2024-01-12T01:06:46.000Z,-0.265372,-78.507324,64,0,113625.59,26,0.00,1.325,0.00,64
2024-01-12T01:06:48.000Z,-0.265007,-78.507118,64,0,113672.23,26,0.00,1.325,0.00,64
2024-01-12T01:06:51.000Z,-0.264548,-78.506729,63,0,113739.23,26,0.00,1.325,0.00,63
2024-01-12T01:06:53.000Z,-0.264282,-78.506485,60,0,113779.43,26,0.00,1.325,0.00,60
2024-01-12T01:06:56.000Z,-0.263859,-78.506081,60,0,113844.43,26,0.00,1.325,0.00,60
2024-01-12T01:06:58.000Z,-0.263455,-78.505707,61,0,113905.63,26,0.00,1.325,0.00,61
2024-01-12T01:07:00.000Z,-0.263316,-78.505592,63,0,113925.67,26,0.00,1.325,0.00,63
2024-01-12T01:07:03.000Z,-0.262887,-78.505272,64,0,113985.20,26,0.00,1.325,0.00,64
2024-01-12T01:07:05.000Z,-0.262592,-78.505066,63,0,114025.23,26,0.00,1.325,0.00,63
2024-01-12T01:07:07.000Z,-0.262111,-78.504745,64,0,114089.48,26,0.00,1.325,0.00,64
2024-01-12T01:07:10.000Z,-0.261577,-78.504387,64,0,114161.03,26,0.00,1.325,0.00,64
2024-01-12T01:07:13.000Z,-0.261198,-78.504127,65,0,114212.15,26,0.00,1.325,0.00,65
2024-01-12T01:07:16.000Z,-0.260666,-78.503761,65,0,114283.95,26,0.00,1.325,0.00,65
2024-01-12T01:07:18.000Z,-0.260155,-78.503410,66,0,114352.88,26,0.00,1.325,0.00,66
2024-01-12T01:07:20.000Z,-0.259977,-78.503288,67,0,114376.88,26,0.00,1.325,0.00,67
2024-01-12T01:07:22.000Z,-0.259634,-78.503036,67,0,114424.23,26,0.00,1.325,0.00,67
2024-01-12T01:07:25.000Z,-0.259123,-78.502716,68,0,114491.31,26,0.00,1.325,0.00,68
2024-01-12T01:07:28.000Z,-0.258563,-78.502495,68,0,114558.39,26,0.00,1.325,0.00,68
2024-01-12T01:07:31.000Z,-0.257961,-78.502403,68,0,114626.30,26,0.00,1.325,0.00,68
2024-01-12T01:07:32.000Z,-0.257757,-78.502418,68,0,114649.06,26,0.00,1.325,0.00,68
2024-01-12T01:07:34.000Z,-0.257141,-78.502579,66,0,114720.02,26,0.00,1.325,0.00,66
2024-01-12T01:07:36.000Z,-0.256756,-78.502747,64,0,114766.82,26,0.00,1.325,0.00,64
2024-01-12T01:07:39.000Z,-0.256380,-78.502937,65,0,114813.62,26,0.00,1.325,0.00,65
2024-01-12T01:07:41.000Z,-0.255992,-78.503143,66,0,114862.51,26,0.00,1.325,0.00,66
2024-01-12T01:07:44.000Z,-0.255467,-78.503410,63,0,114928.06,26,0.00,1.325,0.00,63
2024-01-12T01:07:46.000Z,-0.255126,-78.503571,61,0,114969.94,26,0.00,1.325,0.00,61
2024-01-12T01:07:48.000Z,-0.254624,-78.503792,61,0,115030.98,26,0.00,1.325,0.00,61
2024-01-12T01:07:50.000Z,-0.254451,-78.503860,61,0,115051.66,26,0.00,1.325,0.00,61
2024-01-12T01:07:51.000Z,-0.254271,-78.503921,61,0,115072.77,26,0.00,1.325,0.00,61
2024-01-12T01:07:54.000Z,-0.253695,-78.504059,63,0,115138.66,26,0.00,1.325,0.00,63
2024-01-12T01:07:56.000Z,-0.253289,-78.504105,67,0,115184.13,26,0.00,1.325,0.00,67
2024-01-12T01:07:58.000Z,-0.252878,-78.504105,68,0,115229.89,26,0.00,1.325,0.00,68
2024-01-12T01:07:59.000Z,-0.252678,-78.504089,67,0,115252.21,26,0.00,1.325,0.00,67
2024-01-12T01:08:02.000Z,-0.252122,-78.504005,66,0,115314.85,26,0.00,1.325,0.00,66
2024-01-12T01:08:05.000Z,-0.251600,-78.503853,63,0,115375.26,26,0.00,1.325,0.00,63
2024-01-12T01:08:07.000Z,-0.251249,-78.503715,64,0,115417.26,26,0.00,1.325,0.00,64
2024-01-12T01:08:08.000Z,-0.251085,-78.503632,64,0,115437.73,26,0.00,1.325,0.00,64
2024-01-12T01:08:11.000Z,-0.250475,-78.503227,65,0,115519.16,26,0.00,1.325,0.00,65
2024-01-12T01:08:12.000Z,-0.250475,-78.503227,66,0,115519.16,26,0.00,1.325,0.00,66
2024-01-12T01:08:15.000Z,-0.249978,-78.502869,68,0,115610.68,26,0.00,1.325,0.00,68
2024-01-12T01:08:19.000Z,-0.249300,-78.502388,69,0,115679.69,26,0.00,1.325,0.00,69
2024-01-12T01:08:22.000Z,-0.248652,-78.501945,68,0,115766.93,26,0.00,1.325,0.00,68
2024-01-12T01:08:24.000Z,-0.248354,-78.501770,67,0,115805.37,26,0.00,1.325,0.00,67
2024-01-12T01:08:26.000Z,-0.248205,-78.501694,66,0,115824.01,26,0.00,1.325,0.00,66
2024-01-12T01:08:29.000Z,-0.247732,-78.501495,67,0,115881.09,26,0.00,1.325,0.00,67
2024-01-12T01:08:32.000Z,-0.247229,-78.501350,68,0,115939.29,26,0.00,1.325,0.00,68
2024-01-12T01:08:35.000Z,-0.246728,-78.501236,66,0,115996.53,26,0.00,1.325,0.00,66
2024-01-12T01:08:36.000Z,-0.246553,-78.501198,64,0,116016.38,26,0.00,1.325,0.00,64
2024-01-12T01:08:37.000Z,-0.246370,-78.501167,62,0,116037.02,26,0.00,1.325,0.00,62
2024-01-12T01:08:39.000Z,-0.246006,-78.501091,59,0,116078.41,26,0.00,1.325,0.00,59
2024-01-12T01:08:42.000Z,-0.245454,-78.500977,58,0,116141.14,26,0.00,1.325,0.00,58
2024-01-12T01:08:44.000Z,-0.244914,-78.500862,57,0,116202.50,26,0.00,1.325,0.00,57
2024-01-12T01:08:46.000Z,-0.244743,-78.500824,58,0,116240.18,26,0.00,1.325,0.00,58
2024-01-12T01:08:48.000Z,-0.244426,-78.500755,58,0,116258.02,26,0.00,1.325,0.00,58
2024-01-12T01:08:51.000Z,-0.243961,-78.500618,59,0,116311.98,26,0.00,1.325,0.00,59
2024-01-12T01:08:53.000Z,-0.243654,-78.500465,59,0,116350.13,26,0.00,1.325,0.00,59
2024-01-12T01:08:54.000Z,-0.243507,-78.500366,59,0,116369.81,26,0.00,1.325,0.00,59
2024-01-12T01:08:57.000Z,-0.243103,-78.500023,60,0,116428.81,26,0.00,1.325,0.00,60
2024-01-12T01:08:59.000Z,-0.242893,-78.499771,60,0,116483.29,26,0.00,1.325,0.00,60
2024-01-12T01:09:00.000Z,-0.242808,-78.499634,60,0,116483.29,26,0.00,1.325,0.00,60
2024-01-12T01:09:03.000Z,-0.242607,-78.499207,59,0,116535.80,26,0.00,1.325,0.00,59
2024-01-12T01:09:05.000Z,-0.242529,-78.498901,59,0,116570.89,26,0.00,1.325,0.00,59
2024-01-12T01:09:06.000Z,-0.242502,-78.498558,59,0,116609.21,26,0.00,1.325,0.00,59
2024-01-12T01:09:08.000Z,-0.242500,-78.498367,59,0,116630.41,26,0.00,1.325,0.00,59
2024-01-12T01:09:10.000Z,-0.242571,-78.497795,60,0,116694.58,26,0.00,1.325,0.00,60
2024-01-12T01:09:11.000Z,-0.242594,-78.497612,60,0,116715.10,26,0.00,1.325,0.00,60
2024-01-12T01:09:13.000Z,-0.242641,-78.497261,60,0,116754.50,26,0.00,1.325,0.00,60
2024-01-12T01:09:15.000Z,-0.242673,-78.496910,60,0,116793.70,26,0.00,1.325,0.00,60
2024-01-12T01:09:17.000Z,-0.242672,-78.496727,61,0,116814.06,26,0.00,1.325,0.00,61
2024-01-12T01:09:19.000Z,-0.242572,-78.496178,62,0,116876.42,26,0.00,1.325,0.00,62
2024-01-12T01:09:21.000Z,-0.242497,-78.495995,63,0,116898.42,26,0.00,1.325,0.00,63
2024-01-12T01:09:24.000Z,-0.242216,-78.495491,63,0,116962.66,26,0.00,1.325,0.00,63
2024-01-12T01:09:27.000Z,-0.241824,-78.495048,63,0,117028.55,26,0.00,1.325,0.00,63
2024-01-12T01:09:30.000Z,-0.241337,-78.494675,63,0,117096.87,26,0.00,1.325,0.00,63
2024-01-12T01:09:33.000Z,-0.240841,-78.494301,62,0,117165.99,26,0.00,1.325,0.00,62
2024-01-12T01:09:34.000Z,-0.240512,-78.494034,62,0,117213.11,26,0.00,1.325,0.00,62
2024-01-12T01:09:36.000Z,-0.240364,-78.493896,62,0,117257.51,26,0.00,1.325,0.00,62
2024-01-12T01:09:40.000Z,-0.239881,-78.493294,63,0,117343.79,26,0.00,1.325,0.00,63
2024-01-12T01:09:43.000Z,-0.239554,-78.492790,65,0,117388.34,26,0.00,1.325,0.00,65
2024-01-12T01:09:44.000Z,-0.239441,-78.492630,65,0,117410.10,26,0.00,1.325,0.00,65
2024-01-12T01:09:46.000Z,-0.239133,-78.492165,65,0,117472.18,26,0.00,1.325,0.00,65
2024-01-12T01:09:49.000Z,-0.238939,-78.491867,65,0,117531.70,26,0.00,1.325,0.00,65
2024-01-12T01:09:53.000Z,-0.238547,-78.491272,64,0,117590.91,26,0.00,1.325,0.00,64
2024-01-12T01:09:56.000Z,-0.238249,-78.490829,61,0,117650.27,26,0.00,1.325,0.00,61
2024-01-12T01:09:58.000Z,-0.238025,-78.490532,61,0,117712.15,26,0.00,1.325,0.00,61
2024-01-12T01:10:01.000Z,-0.237621,-78.490150,60,0,117753.55,26,0.00,1.325,0.00,60
2024-01-12T01:10:02.000Z,-0.237461,-78.490044,60,0,117774.95,26,0.00,1.325,0.00,60
2024-01-12T01:10:05.000Z,-0.236904,-78.489815,60,0,117842.03,26,0.00,1.325,0.00,60
2024-01-12T01:10:06.000Z,-0.236701,-78.489777,60,0,117865.07,26,0.00,1.325,0.00,60
2024-01-12T01:10:08.000Z,-0.236072,-78.489784,60,0,117935.23,26,0.00,1.325,0.00,60
2024-01-12T01:10:12.000Z,-0.235442,-78.489975,60,0,118033.20,26,0.00,1.325,0.00,60
2024-01-12T01:10:14.000Z,-0.235074,-78.490211,60,0,118057.44,26,0.00,1.325,0.00,60
2024-01-12T01:10:17.000Z,-0.234573,-78.490860,60,0,118149.11,26,0.00,1.325,0.00,60
2024-01-12T01:10:19.000Z,-0.234482,-78.491035,60,0,118171.07,26,0.00,1.325,0.00,60
2024-01-12T01:10:22.000Z,-0.234260,-78.491592,59,0,118237.83,26,0.00,1.325,0.00,59
2024-01-12T01:10:23.000Z,-0.234192,-78.491775,59,0,118259.55,26,0.00,1.325,0.00,59
2024-01-12T01:10:26.000Z,-0.234018,-78.492256,59,0,118316.39,26,0.00,1.325,0.00,59
2024-01-12T01:10:28.000Z,-0.233786,-78.492676,59,0,118369.95,26,0.00,1.325,0.00,59
2024-01-12T01:10:30.000Z,-0.233677,-78.492798,59,0,118388.11,26,0.00,1.325,0.00,59
2024-01-12T01:10:31.000Z,-0.233404,-78.492989,60,0,118425.19,26,0.00,1.325,0.00,60
2024-01-12T01:10:33.000Z,-0.233257,-78.493072,60,0,118444.07,26,0.00,1.325,0.00,60
2024-01-12T01:10:35.000Z,-0.232755,-78.493149,60,0,118500.95,26,0.00,1.325,0.00,60
2024-01-12T01:10:37.000Z,-0.232418,-78.493103,60,0,118538.91,26,0.00,1.325,0.00,60
2024-01-12T01:10:39.000Z,-0.232256,-78.493050,59,0,118557.83,26,0.00,1.325,0.00,59
2024-01-12T01:10:42.000Z,-0.231839,-78.492760,58,0,118614.67,26,0.00,1.325,0.00,58
2024-01-12T01:10:45.000Z,-0.231572,-78.492264,59,0,118677.76,26,0.00,1.325,0.00,59
2024-01-12T01:10:47.000Z,-0.231508,-78.491852,60,0,118748.04,26,0.00,1.325,0.00,60
2024-01-12T01:10:51.000Z,-0.231596,-78.490997,60,0,118819.88,26,0.00,1.325,0.00,60
2024-01-12T01:10:53.000Z,-0.231720,-78.490585,61,0,118867.77,26,0.00,1.325,0.00,61
2024-01-12T01:10:54.000Z,-0.231802,-78.490387,61,0,118891.65,26,0.00,1.325,0.00,61
2024-01-12T01:10:57.000Z,-0.232191,-78.489761,63,0,118973.77,26,0.00,1.325,0.00,63
2024-01-12T01:10:58.000Z,-0.232191,-78.489761,63,0,118973.77,26,0.00,1.325,0.00,63
2024-01-12T01:10:59.000Z,-0.232309,-78.489632,63,0,118993.25,26,0.00,1.325,0.00,63
2024-01-12T01:11:02.000Z,-0.232800,-78.489128,62,0,119071.49,26,0.00,1.325,0.00,62
2024-01-12T01:11:04.000Z,-0.232925,-78.489006,62,0,119090.89,26,0.00,1.325,0.00,62
2024-01-12T01:11:06.000Z,-0.233214,-78.488785,62,0,119152.34,26,0.00,1.325,0.00,62
2024-01-12T01:11:08.000Z,-0.233554,-78.488617,62,0,119173.66,26,0.00,1.325,0.00,62
2024-01-12T01:11:11.000Z,-0.234155,-78.488449,65,0,119243.18,26,0.00,1.325,0.00,65
2024-01-12T01:11:14.000Z,-0.234798,-78.488350,64,0,119315.54,26,0.00,1.325,0.00,64
2024-01-12T01:11:17.000Z,-0.235389,-78.488266,62,0,119381.90,26,0.00,1.325,0.00,62
2024-01-12T01:11:18.000Z,-0.235571,-78.488228,61,0,119402.62,26,0.00,1.325,0.00,61
2024-01-12T01:11:20.000Z,-0.236075,-78.488121,61,0,119459.90,26,0.00,1.325,0.00,61
2024-01-12T01:11:22.000Z,-0.236224,-78.488068,61,0,119477.58,26,0.00,1.325,0.00,61
2024-01-12T01:11:25.000Z,-0.236624,-78.487854,62,0,119528.05,26,0.00,1.325,0.00,62
2024-01-12T01:11:27.000Z,-0.236836,-78.487671,62,0,119559.21,26,0.00,1.325,0.00,62
2024-01-12T01:11:28.000Z,-0.236920,-78.487579,61,0,119573.05,26,0.00,1.325,0.00,61
2024-01-12T01:11:32.000Z,-0.237135,-78.487152,62,0,119626.41,26,0.00,1.325,0.00,62
2024-01-12T01:11:36.000Z,-0.237268,-78.486664,62,0,119682.73,26,0.00,1.325,0.00,62
2024-01-12T01:11:40.000Z,-0.237450,-78.486160,63,0,119742.50,26,0.00,1.325,0.00,63
2024-01-12T01:11:42.000Z,-0.237511,-78.486099,64,0,119752.14,26,0.00,1.325,0.00,64
2024-01-12T01:11:46.000Z,-0.237937,-78.485825,65,0,119808.50,26,0.00,1.325,0.00,65
2024-01-12T01:11:51.000Z,-0.238294,-78.485573,65,0,119857.14,26,0.00,1.325,0.00,65
2024-01-12T01:11:55.000Z,-0.238656,-78.485336,65,0,119905.19,26,0.00,1.325,0.00,65
