time,steering_angle,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,current_weather,has_precipitation,is_day_time,temperature,real_feel_temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,uv_index_text,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
09:46:48,,,,,,,,,,,2485.69995117188,1,-0.297704,-78.460821,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:46:49,,0.0,668.0,,14.1176470588235,90.0,13.3,74.0,,43.5294117647059,,1,-0.297704,-78.460821,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:46:50,-420.0,0.0,675.0,,13.7254901960784,,,74.0,0.0,43.5294117647059,,1,-0.297704,-78.460821,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:46:51,-420.0,0.0,660.0,,14.1176470588235,90.0,13.3,74.0,0.0,43.1372549019608,,1,-0.297704,-78.460821,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:46:52,-420.0,0.0,679.0,0.0,14.1176470588235,90.0,13.2,74.0,0.0,43.5294117647059,,1,-0.297704,-78.460821,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:46:53,-420.0,0.0,669.0,0.0,14.1176470588235,90.0,13.3,74.0,0.0,43.5294117647059,,1,-0.297704,-78.460821,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:46:54,-420.0,0.0,665.0,0.0,14.1176470588235,90.0,13.1,74.0,0.0,43.5294117647059,2485.69995117188,1,-0.297704,-78.460821,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:46:55,-420.0,0.0,665.0,0.0,14.1176470588235,,13.1,74.0,0.0,43.5294117647059,2485.69995117188,1,-0.297722,-78.460791,1,,,,,,,,,,,,,,,,,27.0,70.0
09:46:56,,,,,,90.0,,,,43.5294117647059,2478.0,1,-0.297722,-78.460791,1,,,,,,,,,,,,,,,,,27.0,70.0
09:46:58,,,,,,,,,,,2521.0,1,-0.297751,-78.460893,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:00,,,,,,,,,,,2490.0,1,-0.297677,-78.460827,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:02,,,,,,,,,,,2512.0,1,-0.297760,-78.460877,1,,,,,,,,,,,,,,,,,27.0,70.0
09:47:03,,,,,,,,,,,2504.0,1,-0.297767,-78.460890,1,,,,,,,,,,,,,,,,,27.0,70.0
09:47:04,,,,,,,,,,,2485.69995117188,1,-0.297721,-78.460802,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:06,,,,,,,,,,,2510.0,1,-0.297716,-78.460795,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:08,,,,,,,,,,,2507.0,1,-0.297694,-78.460719,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,28.0,70.0
09:47:09,,,,,,,,,,,2499.0,1,-0.297707,-78.460753,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:11,,,,,,,,,,,2490.0,1,-0.297688,-78.460792,1,,,,,,,,,,,,,,,,,27.0,70.0
09:47:13,,,,,,,,,,,2489.0,1,-0.297609,-78.460656,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,28.0,70.0
09:47:15,,,,,,,,,,,2478.0,1,-0.297667,-78.460766,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:17,,,,,,,,,,,2489.0,1,-0.297706,-78.460763,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:18,,,,,,,,,,,2486.0,1,-0.297667,-78.460715,1,,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,28.0,70.0
09:47:21,,0.0,671.0,0.0,14.1176470588235,90.0,,74.0,,43.921568627451,2485.89990234375,1,-0.297776,-78.460854,1,,,,,,,,,,,,,,,,,27.0,70.0
09:47:22,-420.0,0.0,664.0,0.0,14.1176470588235,,13.1,74.0,0.0,43.5294117647059,2492.0,1,-0.297776,-78.460854,1,,,,,,,,,,,,,,,,,27.0,70.0
09:47:23,-420.0,0.0,667.0,0.0,14.1176470588235,90.0,13.0,74.0,0.0,43.1372549019608,2495.0,1,-0.297664,-78.460775,1,79.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:24,-420.0,0.0,677.0,0.0,14.1176470588235,90.0,13.2,74.0,0.0,43.5294117647059,2488.0,1,-0.297657,-78.460633,1,79.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,28.0,70.0
09:47:25,-420.0,0.0,662.0,0.0,14.1176470588235,90.0,13.2,74.0,0.0,43.5294117647059,2491.0,1,-0.297661,-78.460700,1,79.0,,,,,,,,,,,,,,,,28.0,70.0
09:47:26,-420.0,0.0,670.0,0.0,14.1176470588235,90.0,13.1,74.0,0.0,43.5294117647059,2491.0,1,-0.297661,-78.460700,1,78.0,,,,,,,,,,,,,,,,28.0,70.0
09:47:27,-420.0,0.0,662.0,0.0,14.1176470588235,90.0,13.2,74.0,0.0,43.5294117647059,2491.0,1,-0.297661,-78.460698,1,78.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,28.0,70.0
09:47:28,-420.0,0.0,676.0,0.0,14.1176470588235,,13.3,74.0,0.0,43.5294117647059,2491.0,1,-0.297747,-78.460807,1,81.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:29,-400.8,0.0,660.0,0.0,14.1176470588235,90.0,13.1,74.0,0.0,,2491.0,1,-0.297747,-78.460807,1,81.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:30,-314.0,0.0,648.0,0.0,14.1176470588235,,12.6,74.0,0.0,44.7058823529412,,1,-0.297660,-78.460699,1,82.0,,,,,,,,,,,,,,,,28.0,70.0
09:47:31,-176.1,0.0,716.0,0.0,24.3137254901961,90.0,12.2,74.0,0.0,56.8627450980392,,1,-0.297660,-78.460699,1,82.0,,,,,,,,,,,,,,,,28.0,70.0
09:47:32,-7.7,0.0,1859.0,0.0,19.6078431372549,90.0,13.1,74.0,0.0,80.3921568627451,,1,-0.297660,-78.460699,1,81.0,,,,,,,,,,,,,,,,28.0,70.0
09:47:33,281.2,1.0,1533.0,0.132810535815182,14.5098039215686,90.0,13.1,74.0,0.0002866871944444,34.9019607843137,2496.0,1,-0.297660,-78.460699,1,80.0,,,,,,,,,,,,,,,,28.0,70.0
09:47:34,490.6,1.0,1140.0,0.135954341615976,14.5098039215686,90.0,13.0,74.0,0.0005655314722222,30.9803921568627,2498.0,1,-0.297660,-78.460726,1,80.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:35,514.0,1.0,920.0,0.0,14.1176470588235,90.0,13.1,74.0,0.0007184619722222,37.2549019607843,2500.0,1,-0.297663,-78.460734,1,79.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:36,512.3,0.0,890.0,-0.121849973477647,14.1176470588235,90.0,13.1,74.0,0.0007184619722222,33.7254901960784,2498.0,1,-0.297666,-78.460729,1,79.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:37,488.6,0.0,818.0,-0.102209527962385,14.5098039215686,,13.2,74.0,0.0007184619722222,37.6470588235294,,1,-0.297666,-78.460729,1,78.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:38,488.7,0.0,706.0,-0.0880329913001608,14.1176470588235,90.0,13.0,74.0,0.0007184619722222,39.6078431372549,,1,-0.297666,-78.460729,1,78.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:39,488.7,0.0,689.0,0.0,14.1176470588235,90.0,13.2,74.0,0.0007184619722222,41.1764705882353,,1,-0.297666,-78.460729,1,77.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:40,488.7,0.0,692.0,0.0,14.1176470588235,90.0,13.1,74.0,0.0007184619722222,41.5686274509804,,1,-0.297666,-78.460729,1,77.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:41,508.4,0.0,665.0,0.0,14.1176470588235,90.0,13.3,74.0,0.0007184619722222,43.1372549019608,,1,-0.297666,-78.460729,1,75.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:42,508.7,0.0,679.0,0.0,14.1176470588235,90.0,13.2,74.0,0.0007184619722222,43.5294117647059,2485.69995117188,1,-0.297712,-78.460790,1,75.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:43,507.9,0.0,676.0,0.0,13.7254901960784,,13.0,74.0,0.0007184619722222,42.7450980392157,2498.0,1,-0.297712,-78.460790,1,74.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:44,507.9,0.0,,0.0,13.7254901960784,90.0,13.2,74.0,0.0007184619722222,43.1372549019608,,1,-0.297666,-78.460729,1,73.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:45,507.9,0.0,662.0,0.0,14.1176470588235,,13.1,74.0,0.0007184619722222,42.7450980392157,,1,-0.297666,-78.460729,1,73.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:46,508.0,0.0,665.0,0.0,14.1176470588235,90.0,13.0,74.0,0.0007184619722222,43.5294117647059,,1,-0.297666,-78.460729,1,73.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:47,508.7,0.0,658.0,0.0,14.1176470588235,90.0,13.2,74.0,0.0007184619722222,43.5294117647059,,1,-0.297666,-78.460729,1,73.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:48,508.7,0.0,663.0,0.0,14.1176470588235,90.0,13.0,74.0,0.0007184619722222,43.5294117647059,,1,-0.297666,-78.460729,1,75.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:49,513.0,0.0,680.0,0.0,23.5294117647059,90.0,12.9,74.0,0.0007184619722222,45.0980392156863,2485.69995117188,1,-0.297708,-78.460764,1,75.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:50,513.3,3.0,1694.0,0.314417024177688,,90.0,13.2,,0.0017119138055555,0.0,2498.0,1,-0.297708,-78.460764,1,76.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:51,255.7,4.0,1404.0,0.361841441926857,24.7058823529412,,13.2,74.0,0.0026886573611111,47.0588235294118,2499.0,1,-0.297668,-78.460740,1,76.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:52,-232.0,8.0,1389.0,0.639240935652227,16.8627450980392,90.0,13.2,74.0,0.0048378158055555,44.7058823529412,2498.0,1,-0.297670,-78.460756,1,76.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:53,-344.5,11.0,1658.0,0.711819848304926,23.921568627451,90.0,13.2,74.0,0.0075059231944444,87.4509803921569,2499.0,1,-0.297670,-78.460756,1,76.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:54,-54.7,17.0,2388.0,1.1762589169836,24.3137254901961,90.0,13.3,74.0,0.0118912433055556,83.5294117647059,2499.0,1,-0.297660,-78.460773,1,76.0,,,,,,,,,,,,,,,,27.0,70.0
09:47:55,-21.5,20.0,2665.0,1.27481991511433,17.6470588235294,90.0,13.2,74.0,0.0171997410833333,63.5294117647059,2500.0,1,-0.297632,-78.460796,1,77.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:56,-11.8,21.0,1817.0,0.563508863301304,20.0,89.0,13.2,74.0,0.0229816404444444,56.4705882352941,2499.0,1,-0.297586,-78.460825,1,77.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:47:57,-3.6,23.0,1747.0,0.376238096108818,19.6078431372549,,13.2,74.0,0.0276853487222222,68.6274509803922,2498.0,1,-0.297534,-78.460865,1,77.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,21.0,70.0
09:47:58,4.6,26.0,1970.0,0.616753314339798,29.4117647058824,89.0,13.3,74.0,0.0345468606666667,87.0588235294118,2498.0,1,-0.297490,-78.460899,1,77.0,,,,,,,,,,,,,,,,16.0,70.0
09:47:59,3.5,33.0,2435.0,0.931776332100709,25.0980392156863,89.0,13.3,74.0,0.0486579235833333,89.0196078431373,2498.0,1,-0.297442,-78.460942,1,77.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,12.0,70.0
09:48:00,-3.0,34.0,2213.0,0.946444967542857,23.921568627451,,13.3,74.0,0.0549487216388889,0.0,2497.0,1,-0.297387,-78.460991,1,76.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,11.0,70.0
09:48:01,-1.9,35.0,1778.0,0.550765482066168,23.1372549019608,89.0,13.3,74.0,0.06497483875,85.0980392156863,2496.0,1,-0.297317,-78.461045,1,76.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,10.0,70.0
09:48:02,-1.8,37.0,1851.0,0.378768854261335,24.7058823529412,89.0,13.3,74.0,0.0751675295555556,87.843137254902,2496.0,1,-0.297250,-78.461101,1,75.0,,,,,,,,,,,,,,,,10.0,70.0
09:48:03,-4.5,39.0,1959.0,0.491574895409699,21.9607843137255,88.0,13.3,74.0,0.0886147125833333,81.1764705882353,2495.0,1,-0.297179,-78.461155,1,75.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,10.0,70.0
09:48:04,-6.3,40.0,2014.0,0.484465288660382,20.0,88.0,13.3,74.0,0.0944112225833333,63.1372549019608,2495.0,1,-0.297102,-78.461205,1,74.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,10.0,70.0
09:48:05,-9.3,41.0,2055.0,0.457754743925267,20.0,,13.2,74.0,0.101818428361111,,2494.0,1,-0.297019,-78.461262,1,74.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:06,-8.1,44.0,2190.0,0.447091699433928,20.7843137254902,88.0,13.3,74.0,0.124204515888889,75.6862745098039,2493.0,1,-0.296929,-78.461319,1,72.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:07,-2.7,45.0,2264.0,0.422387619752635,23.5294117647059,88.0,13.3,74.0,0.133933713388889,77.6470588235294,2493.0,1,-0.296832,-78.461373,1,72.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:08,-7.3,47.0,2341.0,0.441391568488823,21.5686274509804,88.0,13.3,74.0,0.147252215083333,72.156862745098,2493.0,1,-0.296730,-78.461424,1,71.0,,,,,,,,,,,,,,,,9.0,70.0
09:48:09,-4.6,48.0,2370.0,0.400154395571988,16.8627450980392,89.0,13.3,74.0,0.16127306575,50.1960784313725,2492.0,1,-0.296622,-78.461471,1,71.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:10,1.5,48.0,1792.0,0.261194745407396,15.6862745098039,,13.3,74.0,0.168648539083333,41.9607843137255,2492.0,1,-0.296508,-78.461518,1,71.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:11,4.2,48.0,1858.0,0.0,18.0392156862745,89.0,13.3,74.0,0.186420751083333,53.3333333333333,2492.0,1,-0.296759,-78.461376,1,71.0,,,,,,,,,,,,,,,,9.0,70.0
09:48:12,2.4,48.0,1874.0,0.0,20.0,89.0,13.3,74.0,0.198453015083333,60.0,2491.0,1,-0.296759,-78.461376,1,68.0,,,,,,,,,,,,,,,,9.0,70.0
09:48:13,8.3,49.0,1906.0,0.0885607578199309,18.0392156862745,,13.3,74.0,0.2107198425,59.2156862745098,2490.0,1,-0.296154,-78.461643,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:14,12.7,50.0,1924.0,0.170210804549537,16.4705882352941,89.0,13.3,74.0,0.230252655,33.7254901960784,2490.0,1,-0.296030,-78.461688,1,68.0,,,,,,,,,,,,,,,,9.0,70.0
09:48:15,8.6,50.0,1972.0,0.193058785284239,18.8235294117647,89.0,13.3,74.0,0.238163664722222,49.0196078431373,2489.0,1,-0.295909,-78.461733,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:16,8.8,51.0,1993.0,0.112358797126628,17.6470588235294,89.0,13.3,74.0,0.252285404111111,43.5294117647059,2488.0,1,-0.295789,-78.461786,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:17,13.5,51.0,,0.134142634088186,17.2549019607843,89.0,13.3,74.0,0.259292995361111,38.4313725490196,,1,-0.295666,-78.461844,1,67.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,9.0,70.0
09:48:18,10.1,53.0,2051.0,0.285406933434016,17.2549019607843,,13.3,74.0,0.280178808416667,43.921568627451,2488.0,1,-0.296067,-78.461704,1,67.0,,,,,,,,,,,,,,,,9.0,70.0
09:48:19,8.8,54.0,2077.0,0.34550038864475,18.8235294117647,,13.3,74.0,0.292065325916667,47.4509803921569,2488.0,1,-0.296067,-78.461704,1,67.0,,,,,,,,,,,,,,,,9.0,70.0
09:48:20,6.5,55.0,2160.0,0.299226183435292,18.4313725490196,89.0,13.3,74.0,0.307458183555556,42.7450980392157,2487.0,1,-0.295308,-78.462048,1,66.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:48:21,4.0,56.0,2183.0,0.253443008057886,18.0392156862745,89.0,13.3,74.0,0.330604985555556,38.4313725490196,2487.0,1,-0.295188,-78.462123,1,66.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:48:22,4.8,57.0,2188.0,0.278845038573248,18.4313725490196,89.0,13.3,74.0,0.346076972472222,36.4705882352941,2487.0,1,-0.295064,-78.462202,1,66.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:48:23,4.2,56.0,2182.0,0.0,19.2156862745098,89.0,13.3,74.0,0.362214092694444,42.3529411764706,2487.0,1,-0.294942,-78.462283,1,66.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,22.0,70.0
09:48:24,2.8,57.0,2214.0,,19.2156862745098,89.0,13.3,74.0,0.369843541111111,54.5098039215686,2487.0,1,-0.294817,-78.462365,1,67.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,22.0,70.0
09:48:25,3.8,57.0,2226.0,0.119384094590788,19.6078431372549,,13.3,74.0,0.390680768277778,52.5490196078431,2487.0,1,-0.294693,-78.462446,1,67.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,22.0,70.0
09:48:26,3.8,57.0,2218.0,0.100313744879781,17.2549019607843,89.0,13.3,74.0,0.406057973361111,33.7254901960784,2486.0,1,-0.294569,-78.462531,1,67.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,22.0,70.0
09:48:27,4.1,57.0,2225.0,0.0,20.0,,13.3,74.0,0.419539122527778,52.9411764705882,2485.0,1,-0.294442,-78.462616,1,67.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,23.0,70.0
09:48:28,3.6,57.0,2216.0,0.0,19.2156862745098,89.0,13.3,74.0,0.441845016444444,49.0196078431373,2485.0,1,-0.294313,-78.462696,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,24.0,70.0
09:48:29,3.1,57.0,2225.0,0.0,17.6470588235294,89.0,13.3,74.0,0.458533139194444,38.8235294117647,2485.0,1,-0.294189,-78.462779,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,26.0,70.0
09:48:30,2.4,57.0,2206.0,0.0,18.8235294117647,89.0,13.3,74.0,0.473512264194444,47.843137254902,2485.0,1,-0.294065,-78.462861,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,26.0,70.0
09:48:31,1.9,57.0,2210.0,0.0,18.4313725490196,89.0,13.3,74.0,0.482479450361111,46.2745098039216,2485.0,1,-0.293939,-78.462945,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,25.0,70.0
09:48:32,1.1,57.0,2200.0,0.0,21.5686274509804,89.0,13.3,74.0,0.504748679027778,54.9019607843137,2485.0,1,-0.293812,-78.463028,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,25.0,70.0
09:48:33,5.0,57.0,2191.0,0.0,18.4313725490196,,13.3,74.0,0.520812263861111,53.7254901960784,2486.0,1,-0.293687,-78.463108,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,25.0,70.0
09:48:34,4.7,56.0,2169.0,-0.0810375059438174,16.4705882352941,89.0,13.3,74.0,0.536473566083333,36.078431372549,2487.0,1,-0.293561,-78.463190,1,68.0,,,,,,,,,,,,,,,,25.0,70.0
09:48:35,4.9,55.0,2142.0,-0.172047846740164,16.078431372549,89.0,13.3,74.0,0.546394577611111,29.0196078431373,2487.0,1,-0.293435,-78.463272,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:48:36,4.9,55.0,2117.0,-0.305674756483594,20.7843137254902,89.0,13.3,74.0,0.569953444805556,74.5098039215686,2488.0,1,-0.293313,-78.463351,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,26.0,70.0
09:48:37,3.6,56.0,2165.0,,28.2352941176471,89.0,13.3,74.0,0.585718380333333,89.0196078431373,2487.0,1,-0.293193,-78.463430,1,68.0,,,,,,,,,,,,,,,,27.0,70.0
09:48:38,4.3,57.0,2189.0,0.402308284010338,25.8823529411765,,13.3,74.0,0.594719565416667,85.0980392156863,2487.0,1,-0.293077,-78.463507,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,27.0,70.0
09:48:39,4.5,57.0,2210.0,0.225844827457397,18.4313725490196,89.0,13.3,74.0,0.608471295166667,58.0392156862745,2487.0,1,-0.292957,-78.463587,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,28.0,70.0
09:48:40,4.3,57.0,2214.0,0.204375153746319,21.5686274509804,,13.3,74.0,0.62092324125,57.2549019607843,2487.0,1,-0.292833,-78.463667,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,28.0,70.0
09:48:41,1.4,57.0,2227.0,0.086694150862505,18.8235294117647,89.0,13.3,74.0,0.636450823416667,41.1764705882353,2487.0,1,-0.292709,-78.463750,1,68.0,,,,,,,,,,,,,,,,28.0,70.0
09:48:42,3.8,57.0,2229.0,0.0,16.078431372549,89.0,13.3,74.0,0.660927160166667,26.6666666666667,2487.0,1,-0.292581,-78.463834,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,31.0,70.0
09:48:43,4.0,57.0,2181.0,-0.111547193710202,17.6470588235294,89.0,13.3,74.0,0.675735027694444,25.8823529411765,2488.0,1,-0.292454,-78.463919,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,36.0,70.0
09:48:44,4.0,56.0,2189.0,-0.154040180962215,21.5686274509804,89.0,13.3,74.0,0.689096296361111,39.6078431372549,2488.0,1,-0.292328,-78.464003,1,68.0,Cloudy,False,True,11.4,12.9,7.5,0.0,69.0,16.1,2.0,Low,100.0,5883.0,1013.9,0.0,37.0,70.0
