timestamp,position lat,position long,heart rate,cadence,distance,fractional cadence,enhanced speed,enhanced altitude,cycle length 16,,
1069685848,-2709525,-936460339,74,0,1101629,0,17234,16498,0,12,74
1069685850,-2709660,-936464042,74,0,1105089,0,17579,16488,0,12,74
1069685851,-2709927,-936465892,74,0,1106833,0,17579,16484,0,12,74
1069685853,-2710954,-936469538,73,0,1110369,0,17523,16474,0,7,73
1069685854,-2711729,-936471278,73,0,1112144,0,17523,16469,0,7,73
1069685856,-2713691,-936474524,71,0,1115680,0,17551,16460,0,2,71
1069685857,-2714816,-936476064,70,0,1117455,0,17570,16455,0,2,70
1069685859,-2717259,-936479082,68,0,1121068,0,17588,16448,0,2,68
1069685861,-2719736,-936482077,68,0,1124684,0,17616,16443,0,2,68
1069685863,-2722068,-936485151,68,0,1128276,0,17654,16437,0,2,68
1069685865,-2724349,-936488200,68,0,1131819,0,17682,16427,0,2,68
1069685867,-2726740,-936491275,68,0,1135445,0,17710,16419,0,2,68
1069685869,-2729043,-936494075,68,0,1138819,0,17906,16412,0,2,68
1069685871,-2731575,-936497181,68,0,1142547,0,18018,16406,0,2,68
1069685873,-2733923,-936500216,69,0,1146118,0,18055,16402,0,2,69
1069685875,-2735971,-936503163,70,0,1149459,0,17999,16400,0,2,70
1069685876,-2737134,-936504991,70,0,1151476,0,17495,16399,0,2,70
1069685878,-2738976,-936508197,69,0,1154920,0,16870,16399,0,2,69
1069685880,-2740634,-936511091,69,0,1158028,0,17234,16400,0,2,69
1069685882,-2742540,-936514093,69,0,1161340,0,17308,16402,0,2,69
1069685883,-2743869,-936515742,69,0,1163310,0,17308,16403,0,2,69
1069685885,-2745967,-936518031,69,0,1166199,0,17084,16405,0,2,69
1069685886,-2747374,-936519504,69,0,1168094,0,16777,16406,0,2,69
1069685888,-2749493,-936521687,69,0,1170923,0,16487,16408,0,2,69
1069685890,-2751817,-936524118,68,0,1174050,0,15881,16409,0,2,68
1069685891,-2752995,-936525317,68,0,1175614,0,15862,16410,0,2,68
1069685893,-2755310,-936527658,68,0,1178675,0,15797,16411,0,2,68
1069685895,-2757445,-936529905,67,0,1181558,0,15694,16412,0,2,67
1069685897,-2759545,-936532315,66,0,1184533,0,14453,16411,0,2,66
1069685899,-2761112,-936534272,66,0,1186866,0,13679,16408,0,2,66
1069685901,-2762872,-936536726,65,0,1189678,0,13016,16406,0,2,65
1069685902,-2763454,-936537616,65,0,1190668,0,13016,16404,0,2,65
1069685904,-2764844,-936539830,65,0,1193102,0,12400,16400,0,2,65
1069685906,-2766141,-936542033,65,0,1195483,0,12382,16397,0,2,65
1069685908,-2767391,-936544124,66,0,1197752,0,12345,16393,0,2,66
1069685909,-2768113,-936545352,66,0,1199079,0,12335,16391,124,2,66
1069685910,-2768710,-936546381,66,0,1200187,0,11607,16388,0,2,66
1069685913,-2770495,-936549436,67,0,1203483,0,11206,16381,0,2,67
1069685915,-2771554,-936551332,69,0,1205506,0,11393,16377,0,2,69
1069685916,-2772063,-936552198,69,0,1206441,0,10796,16375,0,2,69
1069685919,-2773487,-936554639,69,0,1209074,0,9293,16368,0,7,69
1069685922,-2774643,-936556753,70,0,1211319,0,8108,16361,0,7,70
1069685925,-2775676,-936558837,69,0,1213485,0,7306,16354,0,7,69
1069685928,-2776797,-936560884,70,0,1215659,0,7381,16347,0,7,70
1069685929,-2777168,-936561577,70,0,1216392,0,7381,16344,0,7,70
1069685932,-2778166,-936563551,69,0,1218452,0,7325,16337,0,2,69
1069685935,-2779169,-936565461,69,0,1220462,0,7241,16330,0,2,69
1069685938,-2780215,-936567471,73,0,1222574,0,7175,16327,0,7,73
1069685940,-2780846,-936568613,75,0,1223789,0,7110,16326,0,7,75
1069685944,-2781818,-936570533,75,0,1225795,0,5244,16328,0,12,75
1069685946,-2782181,-936571414,75,0,1226683,0,4824,16328,0,12,75
1069685952,-2782319,-936573769,72,0,1228925,0,4245,16329,0,18,72
1069685957,-2781750,-936574753,69,0,1229985,0,2034,16329,0,7,69
1069685964,-2780185,-936575936,68,0,1231814,0,2043,16323,0,7,68
1069685969,-2778023,-936577025,67,0,1234059,0,4115,16318,0,12,67
1069685974,-2775606,-936577839,65,0,1236432,0,4311,16311,0,12,65
1069685978,-2773452,-936577793,64,0,1238437,0,4721,16306,0,12,64
1069685979,-2772994,-936577677,64,0,1238874,0,4749,16306,0,12,64
1069685984,-2771046,-936576709,65,0,1240899,0,4628,16303,0,18,65
1069685985,-2770830,-936576568,65,0,1241139,0,4544,16301,0,18,65
1069685992,-2768731,-936575063,65,0,1243534,0,3415,16296,0,18,65
1069685997,-2766768,-936573648,65,0,1245781,0,3779,16299,0,18,65
1069685999,-2765671,-936572949,65,0,1246990,0,4413,16300,0,18,65
1069686003,-2763378,-936571294,65,0,1249618,0,6140,16302,0,18,65
1069686005,-2762050,-936570185,65,0,1251226,0,6643,16304,0,18,65
1069686008,-2759685,-936568435,65,0,1253958,0,8538,16307,0,32,65
1069686009,-2758531,-936567600,65,0,1255282,0,9163,16309,0,32,65
1069686011,-2756643,-936566246,64,0,1257440,0,10702,16315,0,44,64
1069686013,-2754382,-936564588,63,0,1260045,0,11635,16321,0,44,63
1069686014,-2753326,-936563849,63,0,1261242,0,11738,16325,0,44,63
1069686016,-2751188,-936562303,62,0,1263693,0,11598,16331,0,57,62
1069686018,-2749335,-936560795,63,0,1265912,0,11673,16336,0,57,63
1069686020,-2747173,-936558780,63,0,1268661,0,11841,16340,0,57,63
1069686021,-2746199,-936557837,63,0,1269920,0,12093,16341,0,57,63
1069686023,-2744443,-936555872,63,0,1272370,0,12363,16343,0,57,63
1069686025,-2742889,-936553956,65,0,1274666,0,12345,16345,0,72,65
1069686026,-2742099,-936553094,65,0,1275754,0,11953,16347,0,72,65
1069686027,-2741251,-936552326,66,0,1276815,0,11561,16348,0,57,66
1069686029,-2739296,-936551170,66,0,1278926,0,10964,16350,0,57,66
1069686031,-2737144,-936550473,67,0,1281027,0,10824,16353,979,44,67
1069686033,-2734953,-936550027,67,0,1283099,0,10917,16356,0,44,67
1069686035,-2732688,-936549585,67,0,1285240,0,10786,16359,0,44,67
1069686037,-2730242,-936549068,67,0,1287557,0,10730,16361,0,44,67
1069686039,-2727569,-936548566,66,0,1290078,0,10936,16366,0,18,66
1069686041,-2724844,-936548053,65,0,1292649,0,12671,16371,0,12,65
1069686043,-2722114,-936547550,63,0,1295223,0,12867,16376,0,12,63
1069686045,-2719799,-936546848,62,0,1297468,0,12736,16380,0,12,62
1069686046,-2718579,-936546288,62,0,1298714,0,12718,16382,0,12,62
1069686048,-2716310,-936544795,61,0,1301238,0,12680,16388,0,12,61
1069686049,-2715325,-936543932,61,0,1302455,0,12690,16391,,12,61
1069686051,-2713537,-936542192,62,0,1304774,0,12680,16395,0,7,62
1069686053,-2711881,-936540518,63,0,1306964,0,12102,16401,0,7,63
1069686055,-2710156,-936538718,63,0,1309283,0,11141,16407,0,7,63
1069686057,-2708201,-936536549,64,0,1312000,0,11449,16414,0,2,64
1069686059,-2706655,-936534550,65,0,1314352,0,11841,16422,0,2,65
1069686061,-2704970,-936531768,65,0,1317383,0,13063,16431,0,2,65
1069686063,-2703682,-936528980,65,0,1320245,0,13791,16439,0,2,65
1069686065,-2702432,-936526045,64,0,1323219,0,14295,16446,0,2,64
1069686067,-2701113,-936523000,64,0,1326312,0,14873,16454,0,2,64
1069686069,-2699617,-936520073,64,0,1329375,0,15545,16461,0,2,64
1069686071,-2697741,-936517378,65,0,1332434,0,15302,16468,0,2,65
1069686072,-2696681,-936516144,68,0,1333948,0,15153,16472,0,7,68
1069686073,-2695534,-936514978,70,0,1335469,0,15153,16476,0,7,70
1069686075,-2693030,-936512839,70,0,1338531,0,15200,16487,0,7,70
1069686077,-2690311,-936510942,69,0,1341611,0,15284,16499,0,12,69
1069686079,-2687380,-936509187,69,0,1344783,0,15330,16510,26,12,69
1069686081,-2684415,-936507440,69,0,1347978,0,15368,16518,0,12,69
1069686083,-2681404,-936505612,69,0,1351248,0,15452,16525,0,12,69
1069686085,-2678381,-936503753,69,0,1354544,0,15545,16533,0,12,69
1069686087,-2675181,-936501846,69,0,1358002,0,15685,16541,0,12,69
1069686089,-2671882,-936499888,69,0,1361564,0,15937,16549,0,12,69
1069686091,-2668530,-936497869,69,0,1365198,0,17878,16556,0,12,69
1069686093,-2665112,-936495783,69,0,1368915,0,18167,16561,0,12,69
1069686095,-2661643,-936493674,69,0,1372685,0,18587,16566,0,12,69
1069686097,-2658192,-936491655,68,0,1376397,0,18773,16569,0,2,68
1069686098,-2656496,-936490643,68,0,1378230,0,18773,16570,0,2,68
1069686100,-2653110,-936488603,67,0,1381901,0,18633,16571,0,2,67
1069686102,-2650057,-936486919,66,0,1385139,0,18577,16572,0,2,66
1069686103,-2647966,-936486006,66,0,1387255,0,18568,16572,0,2,66
1069686104,-2646198,-936485408,66,0,1388985,0,18475,16573,0,2,66
1069686106,-2642426,-936484559,65,0,1392572,0,17831,16573,0,2,65
1069686108,-2638425,-936483935,65,0,1396325,0,17980,16572,0,2,65
1069686110,-2634418,-936483339,65,0,1400081,0,18195,16568,0,2,65
1069686112,-2630594,-936482477,65,0,1403716,0,18214,16565,0,2,65
1069686113,-2628746,-936481896,65,0,1405512,0,18204,16564,0,2,65
1069686115,-2625498,-936480461,65,0,1408808,0,18186,16563,0,2,65
1069686116,-2624091,-936479663,65,0,1410310,0,18046,16563,0,2,65
1069686118,-2621659,-936478001,66,0,1413047,0,15629,16566,0,2,66
1069686120,-2619690,-936476285,66,0,1415476,0,14276,16571,0,2,66
1069686122,-2618011,-936474479,67,0,1417770,0,12242,16579,0,2,67
1069686124,-2616670,-936472655,67,0,1419878,0,11719,16586,0,2,67
1069686126,-2615312,-936470381,68,0,1422347,0,11831,16594,0,2,68
1069686128,-2613974,-936467729,68,0,1425115,0,12279,16601,0,2,68
1069686129,-2613579,-936466673,68,0,1426166,0,12326,16605,0,2,68
1069686131,-2612589,-936464101,68,0,1428734,0,12942,16611,0,2,68
1069686133,-2611436,-936461369,68,0,1431498,0,12923,16614,0,2,68
1069686135,-2610459,-936459143,69,0,1433764,0,12699,16616,0,2,69
1069686137,-2609315,-936456701,69,0,1436275,0,12587,16617,0,2,69
1069686140,-2607657,-936453787,69,0,1439399,0,11290,16619,0,2,69
1069686142,-2606533,-936451926,69,0,1441423,0,11141,16621,0,2,69
1069686145,-2605065,-936449440,72,0,1444113,0,9377,16626,0,2,72
1069686148,-2603567,-936446848,74,0,1446901,0,9396,16630,0,2,74
1069686150,-2602956,-936445630,73,0,1448171,0,8584,16631,0,2,73
1069686154,-2602122,-936444062,69,0,1449825,0,5486,16633,0,7,69
1069686160,-2600892,-936441632,69,0,1452363,0,4507,16635,0,7,69
1069686165,-2599787,-936439507,70,0,1454597,0,4693,16643,0,7,70
1069686168,-2599360,-936438664,70,0,1455480,0,3555,16651,0,7,70
1069686175,-2598324,-936437590,69,0,1456867,0,2118,16659,0,7,69
1069686182,-2597005,-936436819,69,0,1458299,0,2043,16662,0,7,69
1069686189,-2594695,-936436308,71,0,1460490,0,2146,16666,0,2,71
1069686191,-2593740,-936436094,71,0,1461398,0,2277,16667,0,2,71
1069686195,-2591044,-936435501,71,0,1463957,0,5477,16673,0,2,71
1069686197,-2589649,-936435178,70,0,1465284,0,6709,16677,0,2,70
1069686200,-2587434,-936434690,67,0,1467388,0,7297,16681,0,7,67
1069686204,-2584858,-936434172,66,0,1469823,0,6653,16684,0,7,66
1069686209,-2582262,-936433580,64,0,1472292,0,5095,16684,0,7,64
1069686210,-2581719,-936433457,64,0,1472807,0,4721,16684,0,7,64
1069686214,-2579322,-936432888,67,0,1475090,0,5141,16681,0,18,67
1069686219,-2576878,-936432411,65,0,1477400,0,4880,16677,0,25,65
1069686224,-2574569,-936431886,66,0,1479595,0,4927,16672,0,88,66
1069686226,-2573726,-936431708,66,0,1480394,0,4731,16671,0,88,66
1069686231,-2571525,-936431201,66,0,1482489,0,4003,16665,2280,88,66
1069686235,-2569759,-936430547,67,0,1484237,0,4003,16660,0,72,67
1069686240,-2567700,-936429412,68,0,1486422,0,4245,16656,0,72,68
1069686243,-2566244,-936428368,69,0,1488086,0,4376,16654,0,72,69
1069686248,-2564110,-936426868,70,0,1490508,0,5001,16649,0,72,70
1069686252,-2562376,-936425552,70,0,1492531,0,5020,16646,0,72,70
1069686254,-2561664,-936424943,70,0,1493402,0,5020,16644,0,72,70
1069686259,-2559907,-936423661,70,0,1495424,0,4022,16638,0,72,70
1069686260,-2559565,-936423373,69,0,1495839,0,4068,16636,0,72,69
1069686265,-2557794,-936422004,70,0,1497920,0,4003,16628,0,88,70
1069686270,-2555720,-936420409,69,0,1500351,0,4050,16616,0,88,69
1069686271,-2555145,-936419965,68,0,1501026,0,4143,16613,,88,68
1069686275,-2552990,-936418316,68,0,1503547,0,6252,16604,0,88,68
1069686278,-2552000,-936417555,70,0,1504708,0,5160,16600,0,88,70
1069686284,-2550269,-936416222,71,0,1506737,0,3424,16595,0,72,71
1069686285,-2550058,-936416075,71,0,1506976,0,3200,16594,0,72,71
1069686294,-2548316,-936414822,71,0,1508969,0,2435,16596,0,88,71
1069686301,-2547271,-936413865,70,0,1510290,0,2258,16602,0,88,70
1069686311,-2545398,-936412741,68,0,1512313,0,2053,16607,0,57,68
1069686314,-2544817,-936412273,68,0,1513006,0,2043,16611,0,57,68
1069686320,-2544416,-936411932,69,0,1513492,0,0,16613,0,32,69
1069686325,-2543600,-936410993,68,0,1514650,0,0,16608,0,32,68
1069686332,-2542299,-936408988,69,0,1516886,0,0,16600,0,32,69
1069686335,-2541986,-936408170,72,0,1517702,0,0,16595,0,32,72
1069686341,-2541513,-936406248,73,0,1519548,0,0,16588,0,32,73
1069686347,-2541027,-936404788,72,0,1520992,0,0,16583,0,18,72
1069686352,-2540009,-936403604,69,0,1522448,0,0,16579,0,7,69
1069686354,-2539536,-936403307,70,0,1522968,0,0,16577,0,7,70
1069686362,-2537106,-936402942,71,0,1525314,0,0,16570,0,7,71
1069686366,-2535240,-936404102,70,0,1527383,0,0,16569,0,18,70
1069686369,-2534418,-936406147,71,0,1529478,0,280,16569,0,18,71
1069686370,-2534541,-936406987,70,0,1530270,0,6214,16569,0,18,70
1069686372,-2535290,-936408723,72,0,1532036,0,7586,16570,0,18,72
1069686375,-2536768,-936411462,74,0,1534942,0,8622,16575,0,12,74
1069686376,-2537066,-936412461,74,0,1535913,0,9368,16577,0,12,74
1069686377,-2537212,-936413518,74,0,1536908,0,9601,16578,0,12,74
1069686379,-2537131,-936415786,75,0,1539026,0,9629,16581,383,18,75
1069686381,-2536968,-936418164,76,0,1541250,0,10301,16582,0,12,76
1069686383,-2536734,-936420573,77,0,1543508,0,10805,16583,0,7,77
1069686385,-2536508,-936422978,78,0,1545762,0,10870,16584,0,7,78
1069686387,-2536300,-936425154,77,0,1547801,0,10833,16587,0,7,77
1069686388,-2536191,-936426132,77,0,1548719,0,10814,16589,0,7,77
1069686391,-2535951,-936428596,77,0,1551029,0,8678,16593,502,7,77
1069686392,-2535893,-936429230,77,0,1551623,0,8015,16595,0,7,77
1069686396,-2535739,-936430584,78,0,1552894,0,4292,16601,0,7,78
1069686400,-2535638,-936430657,76,0,1553021,0,0,16604,0,2,76
1069686407,-2535770,-936431013,74,0,1553394,0,0,16611,0,2,74
1069686413,-2535826,-936432029,73,0,1554349,0,0,16616,0,2,73
1069686421,-2535536,-936432504,72,0,1554865,0,0,16622,0,7,72
1069686427,-2535379,-936433729,69,0,1556033,0,0,16622,0,7,69
1069686433,-2535318,-936434994,74,0,1557216,0,0,16627,0,18,74
1069686434,-2535292,-936435102,75,0,1557319,0,0,16629,0,12,75
1069686439,-2535302,-936435201,75,0,1557428,0,0,16636,0,18,75
1069686443,-2535148,-936436065,72,0,1558245,0,0,16637,0,12,72
1069686444,-2535144,-936436371,71,0,1558531,0,0,16637,0,12,71
1069686451,-2534884,-936438564,68,0,1560593,0,0,16637,865,7,68
1069686452,-2534778,-936438850,68,0,1560864,0,0,16637,0,7,68
1069686460,-2534351,-936441252,69,0,1563138,0,0,16656,0,2,69
1069686461,-2534290,-936441513,69,0,1563387,0,0,16658,0,2,69
1069686469,-2533503,-936443659,68,0,1565522,0,0,16660,0,7,68
1069686472,-2533256,-936444186,68,0,1566064,0,0,16660,0,7,68
1069686478,-2532806,-936444798,66,0,1566767,0,0,16658,0,2,66
1069686486,-2531519,-936446448,67,0,1568714,0,0,16655,0,7,67
1069686492,-2529988,-936448202,67,0,1570879,0,2781,16650,0,7,67
1069686496,-2529077,-936449249,68,0,1572170,0,3415,16648,0,7,68
1069686504,-2527692,-936451074,68,0,1574302,0,2995,16644,0,2,68
1069686514,-2526339,-936452593,68,0,1576195,0,1969,16649,0,2,68
1069686521,-2525657,-936453525,67,0,1577275,0,1652,16649,0,7,67
1069686524,-2525521,-936453740,66,0,1577521,0,1605,16648,0,7,66
1069686532,-2525541,-936454118,66,0,1577874,0,0,16644,0,12,66
1069686540,-2525077,-936454657,67,0,1578530,0,0,16644,0,2,67
1069686546,-2524962,-936454741,70,0,1578666,0,0,16635,0,7,70
1069686547,-2524950,-936454750,70,0,1578681,0,0,16634,0,7,70
1069686553,-2524247,-936455585,68,0,1579704,0,0,16627,0,7,68
1069686560,-2522712,-936457447,68,0,1581950,0,2379,16616,0,2,68
1069686562,-2522360,-936457870,68,0,1582461,0,2827,16615,0,7,68
1069686568,-2521332,-936458909,70,0,1583821,0,2491,16617,0,2,70
1069686575,-2519654,-936460460,69,0,1585945,0,2379,16624,0,2,69
1069686579,-2518887,-936461172,69,0,1586918,0,2473,16624,0,2,69
1069686586,-2517722,-936462097,68,0,1588300,0,1586,16619,0,2,68
1069686594,-2516696,-936463014,68,0,1589586,0,1530,16615,0,2,68
1069686606,-2515052,-936464355,67,0,1591558,0,1512,16610,0,2,67
1069686613,-2513990,-936465071,70,0,1592750,0,1530,16609,0,2,70
1069686616,-2513230,-936465401,69,0,1593518,0,2183,16607,0,2,69
1069686622,-2512131,-936465747,67,0,1594589,0,2053,16603,0,7,67
1069686630,-2510875,-936465801,66,0,1595763,0,1381,16603,0,7,66
1069686636,-2509571,-936465562,68,0,1596990,0,1605,16605,0,2,68
1069686640,-2507583,-936466308,68,0,1598998,0,4217,16607,0,2,68
1069686641,-2507118,-936466795,69,0,1599624,0,5356,16607,0,2,69
1069686642,-2506692,-936467351,70,0,1600276,0,5542,16607,0,2,70
1069686644,-2505949,-936468438,72,0,1601502,0,6429,16608,0,2,72
1069686648,-2504903,-936469748,72,0,1603061,0,4889,16608,0,2,72
1069686655,-2504068,-936470810,72,0,1604318,0,1558,16596,0,7,72
1069686661,-2502900,-936472195,72,0,1606004,0,2295,16589,0,7,72
1069686665,-2501277,-936473981,71,0,1608249,0,4469,16588,0,2,71
1069686670,-2499465,-936475894,69,0,1610698,0,5421,16586,0,2,69
1069686673,-2498484,-936476898,68,0,1612004,0,5095,16583,0,2,68
1069686679,-2497338,-936478173,69,0,1613599,0,2790,16578,0,2,69
1069686683,-2497361,-936478209,69,0,1613654,0,0,16574,0,2,69
1069686688,-2496762,-936478963,69,0,1614551,0,0,16573,0,7,69
1069686694,-2495033,-936480946,69,0,1616999,0,280,16574,0,7,69
1069686696,-2494471,-936481571,69,0,1617781,0,4329,16574,0,7,69
1069686702,-2492879,-936483404,69,0,1620039,0,4227,16576,0,7,69
1069686704,-2492568,-936483767,70,0,1620483,0,3583,16577,0,2,70
1069686709,-2492399,-936483879,69,0,1620661,0,0,16578,0,2,69
1069686719,-2492454,-936483780,68,0,1620662,0,0,16586,0,7,68
1069686720,-2492454,-936483780,65,0,1620662,0,0,16586,0,7,65
1069686722,-2492454,-936483780,62,0,1620662,0,0,16586,0,12,62
1069686734,-2492452,-936483827,65,0,1620701,0,0,16585,0,7,65
1069686743,-2491896,-936484513,65,0,1621525,0,0,16576,0,25,65
1069686748,-2490108,-936485900,66,0,1623639,0,3742,16567,0,25,66
1069686750,-2489337,-936486136,70,0,1624385,0,3760,16563,0,32,70
1069686752,-2488696,-936485988,73,0,1624996,0,3742,16560,0,25,73
1069686754,-2487737,-936485318,74,0,1626088,0,3732,16558,0,25,74
1069686757,-2486082,-936483606,73,0,1628303,0,5981,16556,0,25,73
1069686760,-2484221,-936481516,72,0,1630907,0,8146,16555,0,18,72
1069686762,-2482787,-936479897,71,0,1632919,0,9172,16555,0,18,71
1069686764,-2481212,-936478139,71,0,1635115,0,9825,16556,0,18,71
1069686766,-2479635,-936476343,71,0,1637338,0,10684,16558,0,18,71
1069686768,-2478055,-936474590,72,0,1639534,0,10898,16560,0,18,72
1069686770,-2476540,-936472960,72,0,1641604,0,10665,16561,0,18,72
1069686773,-2474565,-936470613,72,0,1644457,0,10338,16562,0,18,72
1069686774,-2473928,-936469911,71,0,1645339,0,9844,16563,0,18,71
1069686777,-2472177,-936467899,71,0,1647820,0,8519,16564,0,18,71
1069686779,-2470926,-936466461,71,0,1649594,0,8108,16565,0,18,71
1069686782,-2468765,-936463929,73,0,1652692,0,8892,16566,0,2,73
1069686783,-2467918,-936463010,73,0,1653854,0,9648,16566,0,2,73
1069686785,-2466134,-936461109,73,0,1656279,0,11299,16565,0,2,73
1069686787,-2464288,-936459320,72,0,1658669,0,11243,16565,0,2,72
1069686789,-2462447,-936457512,71,0,1661069,0,11654,16563,0,2,71
1069686791,-2460322,-936455398,70,0,1663856,0,12746,16562,0,2,70
1069686793,-2458837,-936453725,70,0,1665938,0,12466,16561,0,2,70
1069686794,-2458124,-936452848,70,0,1666989,0,11813,16561,0,2,70
1069686797,-2456278,-936450673,68,0,1669644,0,9881,16561,0,2,68
1069686798,-2455969,-936450328,67,0,1670074,0,9293,16559,0,2,67
1069686802,-2455463,-936449337,68,0,1671146,0,4022,16555,0,2,68
1069686806,-2455660,-936449634,69,0,1671146,0,233,16555,0,2,69
1069686811,-2455723,-936449737,72,0,1671159,0,0,16549,0,7,72
1069686820,-2455709,-936449698,69,0,1671198,0,0,16537,0,7,69
1069686840,-2455710,-936449665,67,0,1671256,0,0,16535,0,25,67
1069686843,-2454782,-936448313,69,0,1672782,0,327,16534,0,57,69
1069686845,-2454071,-936447327,72,0,1673914,0,4945,16534,0,44,72
1069686847,-2453349,-936446264,75,0,1675110,0,5113,16534,0,44,75
1069686851,-2451599,-936443897,75,0,1677845,0,5402,16533,0,25,75
1069686852,-2451117,-936443186,74,0,1678645,0,5878,16532,0,25,74
1069686855,-2449438,-936440506,72,0,1681589,0,8556,16530,0,18,72
1069686856,-2448840,-936439566,72,0,1682627,0,9508,16529,0,18,72
1069686859,-2447155,-936436751,71,0,1685683,0,10096,16527,0,12,71
1069686862,-2445842,-936434559,71,0,1688062,0,9303,16527,0,12,71
1069686865,-2445107,-936433364,72,0,1689370,0,6979,16527,0,7,72
1069686869,-2444855,-936433085,73,0,1689712,0,1092,16531,0,7,73
1069686876,-2444849,-936433108,72,0,1689791,0,0,16541,0,2,72
1069686881,-2444888,-936433103,69,0,1689812,0,0,16546,0,25,69
1069686888,-2444888,-936433103,69,0,1689812,0,0,16547,0,72,69
1069686897,-2444936,-936433103,72,0,1689821,0,0,16548,0,44,72
1069686903,-2444510,-936432226,72,0,1690731,0,0,16554,0,32,72
1069686906,-2443243,-936429600,71,0,1693446,0,6401,16559,0,32,71
1069686908,-2442139,-936427567,72,0,1695602,0,9377,16561,0,25,72
1069686910,-2441028,-936425475,73,0,1697808,0,10320,16560,0,18,73
1069686912,-2439867,-936423411,73,0,1700014,0,10488,16554,0,18,73
1069686914,-2438688,-936421112,71,0,1702420,0,10469,16550,0,12,71
1069686916,-2437487,-936418850,70,0,1704807,0,11374,16547,0,12,70
1069686917,-2436897,-936417663,69,0,1706041,0,11869,16546,0,7,69
1069686919,-2435628,-936415265,69,0,1708569,0,12046,16545,0,7,69
1069686921,-2434285,-936412757,69,0,1711219,0,12484,16543,0,7,69
1069686923,-2433340,-936411058,69,0,1713030,0,12205,16540,0,7,69
1069686926,-2431933,-936408300,69,0,1715915,0,9517,16535,0,7,69
1069686929,-2430398,-936405441,70,0,1718937,0,10124,16533,0,7,70
1069686931,-2429172,-936403188,70,0,1721326,0,10124,16532,0,7,70
1069686933,-2427929,-936400729,71,0,1723894,0,11337,16532,0,2,71
1069686935,-2426647,-936398175,70,0,1726556,0,12979,16531,0,2,70
1069686937,-2425290,-936395613,69,0,1729258,0,13408,16531,0,2,69
1069686939,-2423966,-936393230,68,0,1731797,0,13632,16530,0,2,68
1069686940,-2423339,-936392136,67,0,1732971,0,13483,16529,0,2,67
1069686942,-2422170,-936390163,67,0,1735108,0,12456,16527,0,2,67
1069686944,-2421046,-936388451,66,0,1737015,0,11001,16526,0,2,66
1069686947,-2419268,-936386281,65,0,1739627,0,9312,16524,0,2,65
1069686949,-2418154,-936385164,67,0,1741093,0,8743,16523,0,2,67
1069686953,-2416706,-936383824,68,0,1742928,0,5925,16522,0,2,68
1069686956,-2416471,-936383576,71,0,1743254,0,2501,16525,0,2,71
1069686957,-2416467,-936383562,71,0,1743267,0,1661,16528,0,2,71
1069686969,-2416551,-936383960,66,0,1743369,0,0,16551,0,12,66
1069686971,-2416551,-936383960,63,0,1743369,0,0,16557,0,12,63
1069686982,-2416551,-936383960,66,0,1743369,0,0,16565,0,2,66
1069686986,-2416569,-936384000,66,0,1743393,0,0,16566,0,2,66
1069686995,-2415979,-936383427,66,0,1744249,0,0,16579,0,2,66
1069686999,-2414174,-936381721,68,0,1746558,0,4805,16585,0,2,68
1069687000,-2413566,-936381192,70,0,1747307,0,5291,16586,0,2,70
1069687003,-2411662,-936379605,71,0,1749611,0,7222,16588,0,2,71
1069687006,-2409736,-936377960,70,0,1751964,0,7325,16588,0,2,70
1069687007,-2409270,-936377528,70,0,1752555,0,7315,16588,0,2,70
1069687010,-2407195,-936375774,70,0,1755082,0,7465,16584,0,2,70
1069687012,-2405521,-936374289,71,0,1757163,0,8360,16582,0,7,71
1069687014,-2403748,-936372557,71,0,1759468,0,9984,16580,0,7,71
1069687016,-2401870,-936370878,71,0,1761809,0,11215,16578,0,7,71
1069687018,-2399632,-936369201,71,0,1764407,0,11579,16576,0,7,71
1069687020,-2397595,-936368076,70,0,1766568,0,11542,16573,0,2,70
1069687022,-2395205,-936366853,69,0,1769060,0,11533,16568,0,2,69
1069687024,-2393195,-936365814,67,0,1771159,0,11598,16566,0,7,67
1069687026,-2390619,-936364416,66,0,1773880,0,11598,16564,0,7,66
1069687028,-2388404,-936363198,66,0,1776227,0,11906,16563,0,7,66
1069687030,-2386528,-936362132,67,0,1778230,0,11887,16561,0,2,67
1069687032,-2384483,-936360991,66,0,1780404,0,11421,16560,0,2,66
1069687034,-2382381,-936359809,67,0,1782642,0,11365,16559,0,2,67
1069687037,-2379386,-936358245,68,0,1785778,0,11001,16557,0,2,68
1069687040,-2376903,-936356940,68,0,1788382,0,10077,16551,0,2,68
1069687042,-2375609,-936356327,68,0,1789710,0,8799,16548,0,2,68
1069687045,-2373222,-936355179,69,0,1792168,0,7549,16543,0,2,69
1069687048,-2371062,-936354184,69,0,1794374,0,8006,16538,0,2,69
1069687050,-2369418,-936353411,69,0,1796061,0,7996,16536,0,2,69
1069687053,-2366601,-936352115,68,0,1798936,0,8659,16533,0,2,68
1069687054,-2365618,-936351636,68,0,1799951,0,9387,16532,0,2,68
1069687055,-2364438,-936351043,68,0,1801176,0,9947,16531,0,2,68
1069687058,-2361468,-936349350,68,0,1804349,0,10320,16529,0,2,68
1069687061,-2358700,-936347728,68,0,1807328,0,10226,16528,0,2,68
1069687063,-2356740,-936346631,68,0,1809412,0,10226,16527,0,2,68
1069687065,-2354670,-936345570,67,0,1811571,0,10310,16526,0,2,67
