,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,distance_travelled,engine_load_value,latitude,longitude,altitude,id_vehicle,heart_rate,body_temperature,id_driver,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed,accidents_time
91,15,3.0,906.0,0.0,20.4,103.0,11.7,0.0007000000000000001,22.0,-0.297961,-78.46046,2491.0,4,67.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
92,15,3.0,883.0,0.0,20.0,103.0,11.7,0.0005,22.0,-0.29797,-78.460462,2491.0,4,67.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
93,15,0.0,1549.0,-0.57,51.4,104.0,11.7,0.0,74.9,-0.297975,-78.460468,2491.0,4,67.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
94,15,5.0,1571.0,0.23,38.8,104.0,11.6,0.0007999999999999999,73.3,-0.297976,-78.460472,2490.0,4,67.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
95,15,7.0,1439.0,0.98,34.5,104.0,11.7,0.0015999999999999999,62.0,-0.297976,-78.460472,2490.0,4,67.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
96,15,14.0,2120.0,0.99,36.1,104.0,11.7,0.0036999999999999993,63.5,-0.297969,-78.460479,2490.0,4,69.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
97,15,16.0,2840.0,0.53,34.1,104.0,11.7,0.0046,47.1,-0.297956,-78.460494,2490.0,4,69.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
98,15,19.0,2246.0,0.72,59.2,104.0,11.6,0.003100000000000002,60.4,-0.297936,-78.460521,2490.0,4,69.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
99,15,26.0,2069.0,1.08,79.2,104.0,11.7,0.008399999999999998,83.1,-0.297909,-78.460556,2489.0,4,69.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
100,15,30.0,2455.0,1.44,53.7,105.0,11.8,0.006100000000000001,72.9,-0.297867,-78.46059,2487.0,4,69.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
101,15,32.0,2390.0,0.46,37.6,104.0,11.7,0.0104,62.4,-0.297819,-78.460629,2486.0,4,70.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
102,15,33.0,2027.0,0.24,24.3,105.0,11.7,0.010700000000000001,54.1,-0.297761,-78.460675,2486.0,4,70.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,10.0,70.0,0.0
103,15,32.0,1720.0,-0.25,23.5,105.0,11.7,0.002599999999999998,18.0,-0.297697,-78.460727,2486.0,4,70.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
104,15,32.0,1768.0,-0.13,30.2,105.0,11.6,0.011499999999999996,39.2,-0.297634,-78.460783,2486.0,4,70.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
105,15,35.0,1768.0,0.3,31.4,105.0,11.5,0.010300000000000004,41.2,-0.297569,-78.460837,2485.0,4,73.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
106,15,37.0,1861.0,0.3,31.4,105.0,11.6,0.012399999999999994,41.6,-0.297502,-78.460892,2485.0,4,73.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
107,15,37.0,1923.0,0.23,32.5,105.0,11.6,0.009400000000000006,43.1,-0.29809,-78.460563,2486.0,4,73.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
108,15,41.0,2045.0,0.25,46.7,105.0,11.6,0.0126,80.8,-0.29809,-78.460563,2485.0,4,74.0,29.0,4,9,0,1,23.5,20.8,0.0,74.0,16.1,2.0,74.0,3139.0,1020.0,2.4,9.0,70.0,0.0
