time,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,body_temperature,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
15:09:22,,,,,,,,,,2494.0,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:25,0.0,593.0,0.0,12.5490196078431,93.0,,75.0,,23.5294117647059,,2,-0.298025,-78.460447,2,74.0,30.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:26,0.0,612.0,0.0,12.5490196078431,,13.4,75.0,0.0,23.5294117647059,,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:27,0.0,608.0,0.0,12.5490196078431,93.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:28,0.0,602.0,0.0,12.5490196078431,93.0,12.9,75.0,0.0,23.5294117647059,,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:29,0.0,590.0,0.0,12.5490196078431,93.0,13.2,75.0,0.0,23.5294117647059,,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:30,0.0,604.0,0.0,12.5490196078431,93.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298025,-78.460447,2,77.0,30.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:31,0.0,590.0,0.0,12.5490196078431,93.0,13.4,75.0,0.0,23.5294117647059,,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:32,0.0,602.0,0.0,12.5490196078431,93.0,13.5,75.0,0.0,23.1372549019608,2493.0,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:33,0.0,610.0,0.0,12.5490196078431,93.0,13.1,75.0,0.0,23.5294117647059,,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:34,0.0,613.0,0.0,12.5490196078431,93.0,13.5,75.0,0.0,23.5294117647059,2492.0,2,-0.298025,-78.460447,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:35,0.0,603.0,0.0,12.5490196078431,93.0,13.3,75.0,0.0,23.5294117647059,2493.0,2,-0.298022,-78.460448,2,74.0,30.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:36,0.0,588.0,0.0,12.5490196078431,,13.4,75.0,0.0,23.1372549019608,2485.59985351563,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:37,0.0,602.0,0.0,12.5490196078431,93.0,13.1,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,73.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:38,0.0,604.0,0.0,,93.0,13.2,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:39,0.0,606.0,0.0,12.5490196078431,,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:40,0.0,609.0,0.0,12.5490196078431,93.0,13.5,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:41,0.0,612.0,0.0,12.5490196078431,93.0,13.6,75.0,0.0,23.5294117647059,2493.0,2,-0.298186,-78.460564,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,31.0,70.0
15:09:42,0.0,602.0,0.0,12.5490196078431,93.0,13.2,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:43,0.0,616.0,0.0,12.5490196078431,93.0,13.5,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:44,0.0,617.0,0.0,12.5490196078431,93.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:45,0.0,613.0,0.0,12.5490196078431,93.0,13.4,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:46,0.0,591.0,0.0,12.5490196078431,93.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:47,0.0,593.0,0.0,12.5490196078431,93.0,13.2,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:48,0.0,605.0,0.0,12.5490196078431,93.0,13.3,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:49,0.0,611.0,0.0,12.5490196078431,,13.3,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:50,0.0,602.0,0.0,12.5490196078431,93.0,13.4,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:51,0.0,600.0,0.0,12.5490196078431,93.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:52,0.0,612.0,0.0,12.5490196078431,93.0,13.4,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:53,0.0,589.0,0.0,12.5490196078431,93.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:54,0.0,596.0,0.0,12.5490196078431,94.0,13.5,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:55,0.0,597.0,0.0,12.5490196078431,94.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:56,0.0,594.0,0.0,12.5490196078431,94.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:57,0.0,593.0,0.0,12.5490196078431,,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:58,0.0,594.0,0.0,12.5490196078431,94.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:09:59,0.0,585.0,0.0,12.5490196078431,,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:00,0.0,617.0,0.0,12.5490196078431,94.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:01,0.0,603.0,0.0,12.5490196078431,94.0,13.4,75.0,0.0,23.1372549019608,2493.0,2,-0.298159,-78.460571,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,31.0,70.0
15:10:02,0.0,606.0,0.0,12.9411764705882,94.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:03,0.0,613.0,0.0,12.5490196078431,94.0,13.3,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:04,0.0,594.0,0.0,12.5490196078431,95.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:05,0.0,598.0,0.0,12.9411764705882,95.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:06,0.0,623.0,0.0,12.5490196078431,95.0,13.0,75.0,0.0,23.921568627451,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:07,0.0,622.0,0.0,12.5490196078431,95.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:08,0.0,607.0,0.0,12.5490196078431,95.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:09,0.0,592.0,0.0,12.5490196078431,95.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:10,0.0,609.0,0.0,12.9411764705882,95.0,13.5,75.0,0.0,23.921568627451,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:11,0.0,618.0,0.0,12.5490196078431,95.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:12,0.0,594.0,0.0,12.5490196078431,,13.3,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:13,0.0,616.0,0.0,12.5490196078431,95.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:14,0.0,600.0,0.0,12.5490196078431,95.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:15,0.0,612.0,0.0,12.5490196078431,95.0,13.4,75.0,0.0,23.1372549019608,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:16,0.0,596.0,0.0,13.7254901960784,95.0,13.6,75.0,0.0,30.1960784313725,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:17,0.0,593.0,0.0,12.5490196078431,95.0,12.2,75.0,0.0,27.0588235294118,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:18,0.0,592.0,0.0,12.9411764705882,,12.3,75.0,0.0,25.4901960784314,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:19,0.0,594.0,0.0,12.9411764705882,95.0,12.3,75.0,0.0,25.8823529411765,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:20,0.0,595.0,0.0,12.9411764705882,95.0,12.3,75.0,0.0,25.8823529411765,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:21,0.0,592.0,0.0,12.9411764705882,,12.3,75.0,0.0,26.2745098039216,2493.0,2,-0.298161,-78.460571,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,31.0,70.0
15:10:22,0.0,598.0,0.0,12.9411764705882,95.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,76.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:23,0.0,599.0,0.0,12.9411764705882,95.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:24,0.0,597.0,0.0,12.9411764705882,95.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:25,0.0,600.0,0.0,12.9411764705882,96.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:26,0.0,599.0,0.0,12.9411764705882,96.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:27,0.0,596.0,0.0,12.9411764705882,96.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:28,0.0,592.0,0.0,12.9411764705882,96.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,79.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:29,0.0,601.0,0.0,12.9411764705882,95.0,12.3,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:30,0.0,597.0,0.0,12.9411764705882,95.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:31,0.0,596.0,0.0,12.9411764705882,95.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:32,0.0,600.0,0.0,12.9411764705882,95.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:33,0.0,599.0,0.0,12.9411764705882,94.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:34,0.0,598.0,0.0,12.9411764705882,93.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:35,0.0,594.0,0.0,12.9411764705882,,12.2,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:36,0.0,600.0,0.0,12.9411764705882,93.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,76.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:37,0.0,595.0,0.0,12.9411764705882,93.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:38,0.0,597.0,0.0,12.9411764705882,,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:39,0.0,599.0,0.0,12.9411764705882,92.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:40,0.0,599.0,0.0,12.9411764705882,91.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:41,0.0,598.0,0.0,12.9411764705882,91.0,12.4,75.0,0.0,26.2745098039216,2493.0,2,-0.298079,-78.460595,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,29.0,70.0
15:10:42,0.0,599.0,0.0,12.9411764705882,90.0,12.5,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:43,0.0,596.0,0.0,12.9411764705882,90.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,79.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:44,0.0,600.0,0.0,12.9411764705882,,12.3,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:45,0.0,598.0,0.0,12.9411764705882,90.0,12.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:46,0.0,605.0,0.0,12.9411764705882,90.0,13.1,75.0,0.0,26.6666666666667,,2,-0.298014,-78.460444,2,82.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:47,0.0,610.0,0.0,12.9411764705882,90.0,13.4,75.0,0.0,26.2745098039216,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:48,0.0,621.0,0.0,12.9411764705882,90.0,13.2,75.0,0.0,25.0980392156863,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:49,0.0,592.0,0.0,12.5490196078431,89.0,13.4,75.0,0.0,24.3137254901961,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:50,0.0,593.0,0.0,12.9411764705882,,13.0,75.0,0.0,23.921568627451,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:51,0.0,610.0,0.0,12.9411764705882,89.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:52,0.0,609.0,0.0,12.5490196078431,88.0,13.4,75.0,0.0,23.921568627451,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:53,0.0,599.0,0.0,12.5490196078431,88.0,13.2,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:54,0.0,602.0,0.0,12.9411764705882,88.0,13.4,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:55,0.0,620.0,0.0,12.5490196078431,88.0,13.6,75.0,0.0,23.921568627451,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:56,0.0,595.0,0.0,12.5490196078431,88.0,13.4,75.0,0.0,23.921568627451,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:57,0.0,613.0,0.0,12.5490196078431,88.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:58,0.0,592.0,0.0,12.5490196078431,,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,79.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:10:59,0.0,589.0,0.0,12.5490196078431,87.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:00,0.0,600.0,0.0,12.5490196078431,87.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:01,0.0,590.0,0.0,12.5490196078431,87.0,13.4,75.0,0.0,23.5294117647059,2493.0,2,-0.298171,-78.460617,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,31.0,70.0
15:11:02,0.0,597.0,0.0,12.5490196078431,87.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:03,0.0,618.0,0.0,12.5490196078431,87.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:04,0.0,614.0,0.0,12.5490196078431,87.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:05,0.0,589.0,0.0,12.5490196078431,87.0,13.1,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:06,0.0,621.0,0.0,12.5490196078431,87.0,13.4,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:07,0.0,597.0,0.0,12.5490196078431,87.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:08,0.0,621.0,0.0,12.5490196078431,87.0,13.3,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,76.0,31.0,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:09,0.0,608.0,0.0,12.5490196078431,87.0,13.5,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
15:11:10,0.0,589.0,0.0,12.9411764705882,,13.4,75.0,0.0,23.5294117647059,,2,-0.298014,-78.460444,2,,,Cloudy,False,True,16.6,7.0,338.0,79.0,6.4,1.0,100.0,3139.0,1018.3,0.0,30.0,70.0
