,time,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,body_temperature,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
0,13:47:21,0.0,598.0,0.0,12.9,94.0,13.0,75.0,0.0,23.9,2477.0,1,-0.297952,-78.460451,1,77.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
2,13:47:23,0.0,598.0,0.0,12.9,94.0,13.0,75.0,0.0,23.9,2475.0,1,-0.297949,-78.460454,1,77.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
3,13:47:25,0.0,598.0,0.0,12.9,94.0,13.0,75.0,0.0,23.9,2477.0,1,-0.297951,-78.46046,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
4,13:47:26,0.0,591.0,0.0,12.9,94.0,13.1,75.0,0.0,23.5,2476.0,1,-0.29795,-78.460469,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
5,13:47:27,0.0,603.0,0.0,12.9,95.0,13.6,75.0,0.0,23.5,2476.0,1,-0.297945,-78.46046,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
6,13:47:28,0.0,603.0,0.0,12.9,95.0,13.3,75.0,0.0,23.5,2476.0,1,-0.297945,-78.460451,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
7,13:47:29,0.0,612.0,0.0,12.9,95.0,13.5,75.0,0.0,23.5,2476.0,1,-0.297947,-78.460448,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
8,13:47:30,0.0,612.0,0.0,12.9,95.0,13.6,75.0,0.0,25.9,2476.0,1,-0.297949,-78.460445,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
9,13:47:31,0.0,598.0,0.0,12.9,95.0,12.8,75.0,0.0,25.1,2477.0,1,-0.297951,-78.460471,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
10,13:47:32,0.0,589.0,0.0,12.9,95.0,12.9,75.0,0.0,27.8,2477.0,1,-0.297955,-78.460481,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
11,13:47:33,0.0,599.0,0.0,12.9,95.0,12.3,75.0,0.0,27.1,2476.0,1,-0.29796,-78.460458,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
12,13:47:34,0.0,570.0,0.0,14.9,95.0,12.3,75.0,0.0,29.4,2477.0,1,-0.297966,-78.460445,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
13,13:47:35,2.0,690.0,0.23,13.7,95.0,13.3,75.0,0.0007,50.6,2477.0,1,-0.297966,-78.460445,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
14,13:47:36,3.0,722.0,0.33,14.1,95.0,13.4,75.0,0.0012,36.5,2477.0,1,-0.297975,-78.460454,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
15,13:47:37,3.0,882.0,0.28,14.1,95.0,13.4,75.0,0.0021,32.2,2478.0,1,-0.297988,-78.460462,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
16,13:47:38,2.0,896.0,-0.21,14.1,95.0,13.4,75.0,0.0025,31.8,2478.0,1,-0.298001,-78.460465,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
17,13:47:39,4.0,852.0,-0.21,14.9,95.0,13.1,75.0,0.0041,33.3,2479.0,1,-0.298012,-78.460465,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
18,13:47:40,1.0,980.0,-0.21,14.1,95.0,13.2,75.0,0.0042,33.7,2477.0,1,-0.298021,-78.460463,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
19,13:47:41,0.0,785.0,-0.5,13.7,95.0,12.7,75.0,0.0042,29.4,2477.0,1,-0.298021,-78.460464,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
20,13:47:42,0.0,661.0,-0.13,18.0,95.0,13.3,75.0,0.0042,39.2,2479.0,1,-0.298021,-78.460464,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
21,13:47:43,5.0,1436.0,0.34,16.1,95.0,13.4,75.0,0.0056,32.5,2479.0,1,-0.298018,-78.460466,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
22,13:47:44,9.0,1372.0,0.82,22.0,95.0,13.4,75.0,0.008,66.7,2479.0,1,-0.298014,-78.460469,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
23,13:47:45,12.0,1931.0,0.91,20.8,96.0,13.4,75.0,0.0114,49.0,2479.0,1,-0.298006,-78.460478,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
24,13:47:46,15.0,1270.0,0.77,20.0,95.0,13.4,75.0,0.0158,72.9,2479.0,1,-0.297987,-78.460496,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
25,13:47:47,17.0,1408.0,0.65,15.3,95.0,13.3,75.0,0.0201,36.9,2479.0,1,-0.297964,-78.46052,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
26,13:47:48,17.0,1440.0,0.27,15.3,95.0,13.3,75.0,0.0255,27.5,2480.0,1,-0.297935,-78.460549,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
27,13:47:49,18.0,1544.0,0.22,14.9,93.0,13.4,75.0,0.0299,31.8,2481.0,1,-0.297902,-78.460582,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
28,13:47:50,18.0,1504.0,0.11,17.6,93.0,13.5,75.0,0.0347,36.5,2482.0,1,-0.29786,-78.460629,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
29,13:47:51,20.0,1645.0,0.23,18.0,93.0,13.5,75.0,0.0407,38.0,2483.0,1,-0.297826,-78.460652,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
30,13:47:52,21.0,1743.0,0.4,15.7,93.0,13.5,75.0,0.0462,36.9,2484.0,1,-0.297793,-78.460676,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
31,13:47:53,20.0,1726.0,-0.26,16.1,93.0,13.4,75.0,0.0498,22.7,2486.0,1,-0.297763,-78.460703,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
32,13:47:54,20.0,1628.0,-0.26,15.7,92.0,13.4,75.0,0.0555,23.1,2487.0,1,-0.297729,-78.460742,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
33,13:47:55,19.0,1563.0,-0.27,15.3,92.0,13.5,75.0,0.0606,23.5,2487.0,1,-0.297698,-78.460772,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
34,13:47:56,17.0,1434.0,-0.41,15.3,91.0,13.5,75.0,0.063,23.5,2488.0,1,-0.297666,-78.460804,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
35,13:47:57,15.0,1337.0,-0.43,16.1,90.0,13.3,75.0,0.0675,23.5,2487.0,1,-0.297636,-78.460837,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
36,13:47:58,15.0,1354.0,-0.36,14.9,90.0,13.4,75.0,0.0716,22.4,2487.0,1,-0.297605,-78.460867,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,26.0,70.0
37,13:47:59,13.0,949.0,-0.4,14.1,90.0,13.3,75.0,0.0772,23.1,2487.0,1,-0.297573,-78.460892,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,24.0,70.0
38,13:48:00,11.0,912.0,-0.55,14.1,90.0,13.4,75.0,0.08,24.3,2488.0,1,-0.297542,-78.460918,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,18.0,70.0
39,13:48:01,8.0,889.0,-0.71,14.5,90.0,13.4,75.0,0.0821,27.5,2487.0,1,-0.29752,-78.460942,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,16.0,70.0
40,13:48:02,5.0,953.0,-0.93,14.5,90.0,13.4,75.0,0.0833,25.9,2487.0,1,-0.297499,-78.46096,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,15.0,70.0
41,13:48:03,2.0,919.0,-0.81,13.3,90.0,13.3,75.0,0.0836,22.7,2487.0,1,-0.297481,-78.460975,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
42,13:48:04,0.0,888.0,-0.8,13.3,90.0,13.4,75.0,0.0836,22.0,2486.0,1,-0.297472,-78.460983,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
43,13:48:05,0.0,630.0,-0.34,12.9,90.0,13.2,75.0,0.0836,22.4,2486.0,1,-0.297468,-78.460988,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
44,13:48:06,0.0,599.0,0.0,13.3,90.0,13.3,75.0,0.0836,24.7,2476.0,1,-0.297465,-78.460989,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
45,13:48:07,0.0,628.0,0.0,12.9,90.0,13.5,75.0,0.0836,23.1,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
46,13:48:08,0.0,633.0,0.0,12.9,90.0,13.3,75.0,0.0836,24.3,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
47,13:48:09,0.0,592.0,0.0,12.9,90.0,13.5,75.0,0.0836,24.3,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
48,13:48:10,0.0,601.0,0.0,12.9,90.0,13.4,75.0,0.0836,23.5,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
49,13:48:11,0.0,588.0,0.0,12.9,90.0,13.0,75.0,0.0836,23.9,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
50,13:48:12,0.0,626.0,0.0,12.9,90.0,13.4,75.0,0.0836,23.5,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
51,13:48:13,0.0,588.0,0.0,12.9,90.0,13.3,75.0,0.0836,23.1,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
52,13:48:14,0.0,617.0,0.0,12.9,90.0,13.1,75.0,0.0836,23.5,2476.0,1,-0.297463,-78.460994,1,79.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
53,13:48:15,0.0,609.0,0.0,12.9,89.0,13.3,75.0,0.0836,23.5,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
54,13:48:16,0.0,600.0,0.0,12.9,89.0,13.2,75.0,0.0836,23.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
55,13:48:17,0.0,591.0,0.0,12.9,89.0,13.2,75.0,0.0836,23.1,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
56,13:48:18,0.0,606.0,0.0,12.9,89.0,13.0,75.0,0.0836,23.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
57,13:48:19,0.0,602.0,0.0,12.9,89.0,12.8,75.0,0.0836,25.1,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
58,13:48:20,0.0,591.0,0.0,12.9,89.0,13.2,75.0,0.0836,23.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
59,13:48:21,0.0,610.0,0.0,12.9,89.0,13.3,75.0,0.0836,24.3,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
60,13:48:22,0.0,592.0,0.0,12.9,89.0,13.4,75.0,0.0836,23.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
61,13:48:23,0.0,622.0,0.0,12.9,89.0,13.0,75.0,0.0836,25.1,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
62,13:48:24,0.0,597.0,0.0,12.9,89.0,13.2,75.0,0.0836,23.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
63,13:48:25,0.0,604.0,0.0,12.9,90.0,13.2,75.0,0.0836,25.1,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
64,13:48:26,0.0,590.0,0.0,12.9,90.0,13.1,75.0,0.0836,24.7,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
65,13:48:27,0.0,580.0,0.0,12.9,90.0,13.1,75.0,0.0836,25.5,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
66,13:48:28,0.0,600.0,0.0,12.9,90.0,13.3,75.0,0.0836,26.3,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
67,13:48:29,0.0,595.0,0.0,12.9,90.0,13.1,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
68,13:48:30,0.0,605.0,0.0,12.9,90.0,13.5,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
69,13:48:31,0.0,598.0,0.0,12.9,90.0,13.0,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
70,13:48:32,0.0,611.0,0.0,12.9,90.0,13.4,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,76.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
71,13:48:33,0.0,590.0,0.0,12.9,90.0,13.3,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
72,13:48:34,0.0,615.0,0.0,12.9,90.0,13.0,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
73,13:48:35,0.0,599.0,0.0,12.9,90.0,13.4,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
74,13:48:36,0.0,596.0,0.0,12.9,90.0,13.1,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
75,13:48:37,0.0,583.0,0.0,12.9,90.0,13.1,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
76,13:48:38,0.0,598.0,0.0,12.9,90.0,12.7,75.0,0.0836,25.9,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
77,13:48:39,0.0,589.0,0.0,12.9,90.0,13.3,75.0,0.0836,26.3,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
78,13:48:40,0.0,615.0,0.0,12.9,90.0,13.3,75.0,0.0836,26.3,2476.0,1,-0.297463,-78.460994,1,75.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
79,13:48:41,2.0,1501.0,0.0,32.9,91.0,13.6,75.0,0.0839,76.5,2476.0,1,-0.297463,-78.460994,1,78.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
80,13:48:42,11.0,1580.0,0.95,29.4,91.0,13.5,75.0,0.0865,83.9,2476.0,1,-0.297463,-78.460994,1,78.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
81,13:48:43,14.0,2267.0,1.65,16.5,91.0,13.5,75.0,0.0896,77.6,2486.0,1,-0.297459,-78.460995,1,78.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
82,13:48:44,19.0,1714.0,1.42,52.5,90.0,13.3,75.0,0.0948,89.0,2486.0,1,-0.297443,-78.461,1,81.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
83,13:48:45,24.0,1961.0,1.19,61.6,90.0,13.1,75.0,0.101,93.7,2486.0,1,-0.297416,-78.461016,1,81.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,11.0,70.0
84,13:48:46,30.0,2444.0,1.51,58.4,90.0,12.8,75.0,0.1091,91.0,2486.0,1,-0.297382,-78.461041,1,81.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,11.0,70.0
85,13:48:47,33.0,2629.0,1.17,49.4,90.0,12.5,75.0,0.1192,87.8,2487.0,1,-0.297337,-78.461071,1,81.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
86,13:48:48,36.0,1829.0,0.81,55.3,90.0,12.2,75.0,0.1284,91.8,2487.0,1,-0.297282,-78.461105,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
87,13:48:49,40.0,2068.0,0.93,52.2,90.0,12.1,75.0,0.1406,93.3,2488.0,1,-0.297209,-78.461151,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
88,13:48:50,43.0,2213.0,1.03,54.9,91.0,12.0,75.0,0.1502,92.9,2487.0,1,-0.29713,-78.461208,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
89,13:48:51,46.0,2396.0,0.93,57.3,91.0,12.2,75.0,0.1629,90.6,2487.0,1,-0.29704,-78.461275,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
90,13:48:52,50.0,2550.0,0.92,30.6,91.0,12.1,75.0,0.1778,78.8,2487.0,1,-0.29694,-78.461343,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
91,13:48:53,51.0,2818.0,0.67,36.5,91.0,12.0,75.0,0.1915,86.3,2487.0,1,-0.296827,-78.461404,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
92,13:48:54,54.0,2116.0,0.54,40.4,90.0,12.1,75.0,0.2077,88.2,2486.0,1,-0.296696,-78.461461,1,83.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
93,13:48:55,55.0,2160.0,0.41,21.2,90.0,12.0,75.0,0.2234,58.0,2485.0,1,-0.296564,-78.461515,1,82.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
94,13:48:56,55.0,2162.0,0.4,16.1,90.0,12.2,75.0,0.2312,22.0,2484.0,1,-0.29643,-78.461564,1,82.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
95,13:48:57,55.0,2152.0,0.12,16.5,90.0,12.6,75.0,0.2438,21.6,2484.0,1,-0.296293,-78.461611,1,81.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
96,13:48:58,57.0,2220.0,0.14,20.0,90.0,12.6,75.0,0.2849,43.1,2484.0,1,-0.296151,-78.461661,1,81.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
97,13:48:59,57.0,2220.0,0.14,20.0,90.0,12.7,75.0,0.2849,43.1,2483.0,1,-0.296151,-78.461661,1,81.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
98,13:49:00,58.0,2262.0,0.14,20.4,90.0,13.0,75.0,0.3021,42.0,2482.0,1,-0.295877,-78.461763,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
99,13:49:01,58.0,2351.0,0.13,16.5,90.0,13.2,75.0,0.3191,33.7,2481.0,1,-0.295736,-78.461825,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
100,13:49:02,60.0,2371.0,0.39,22.0,90.0,13.4,75.0,0.3283,49.4,2480.0,1,-0.2956,-78.46189,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
101,13:49:03,62.0,2441.0,0.4,22.0,90.0,13.5,75.0,0.3534,49.4,2480.0,1,-0.29546,-78.461964,1,80.0,32.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
102,13:49:04,64.0,2495.0,0.54,37.3,90.0,13.5,75.0,0.364,90.6,2479.0,1,-0.29532,-78.462043,1,78.0,35.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
103,13:49:05,66.0,2758.0,0.47,60.0,90.0,13.6,75.0,0.388,29.4,2479.0,1,-0.295178,-78.462132,1,78.0,35.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
104,13:49:06,68.0,2109.0,0.47,51.4,89.0,13.4,75.0,0.4076,94.1,2480.0,1,-0.295035,-78.462221,1,78.0,35.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
105,13:49:07,70.0,2169.0,0.47,54.1,89.0,13.0,75.0,0.4276,93.3,2480.0,1,-0.294889,-78.462318,1,76.0,35.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,22.0,70.0
106,13:49:08,72.0,2232.0,0.51,55.3,89.0,12.8,75.0,0.4479,92.5,2481.0,1,-0.29474,-78.462419,1,76.0,35.0,9,0,1,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,23.0,70.0
