time,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,body_temperature,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed,accidents_time
14:20:29,0.0,887.0,0.0,21.9607843137255,101.0,12.9,0.0,24.7058823529412,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:30,0.0,891.0,0.0,21.9607843137255,101.0,12.8,0.0,24.7058823529412,2485.09985351563,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:31,0.0,888.0,0.0,21.9607843137255,101.0,12.5,0.0,24.7058823529412,2482.0,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:32,0.0,890.0,0.0,21.9607843137255,102.0,12.9,0.0,24.7058823529412,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:33,0.0,894.0,0.0,21.9607843137255,102.0,12.9,0.0,24.7058823529412,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:34,0.0,896.0,0.0,21.9607843137255,102.0,12.9,0.0,24.7058823529412,,4,-0.297772,-78.460717,4,74.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:35,0.0,893.0,0.0,21.9607843137255,102.0,12.9,0.0,24.7058823529412,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:36,0.0,894.0,0.0,21.9607843137255,102.0,12.9,0.0,24.7058823529412,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:37,0.0,896.0,0.0,21.5686274509804,102.0,12.8,0.0,23.1372549019608,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:38,0.0,893.0,0.0,21.5686274509804,102.0,12.8,0.0,23.5294117647059,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:39,0.0,900.0,0.0,21.9607843137255,102.0,12.8,0.0,23.5294117647059,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:40,0.0,895.0,0.0,21.9607843137255,102.0,12.9,0.0,23.5294117647059,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:41,0.0,901.0,0.0,21.9607843137255,102.0,12.9,0.0,23.5294117647059,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:42,0.0,892.0,0.0,21.5686274509804,102.0,12.9,0.0,23.1372549019608,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:43,0.0,889.0,0.0,21.5686274509804,102.0,12.9,0.0,23.1372549019608,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:44,0.0,1744.0,0.0,45.8823529411765,102.0,12.8,0.0,72.156862745098,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:45,4.0,1938.0,0.238562595852662,33.3333333333333,102.0,12.9,0.0006682885277777,52.9411764705882,,4,-0.297772,-78.460717,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:46,8.0,1796.0,1.05882526090249,33.7254901960784,102.0,12.9,0.00214302675,42.3529411764706,2482.0,4,-0.297772,-78.460717,4,77.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:47,15.0,2222.0,1.50242691526904,35.2941176470588,102.0,12.8,0.0067105049166666,58.4313725490196,2485.09985351563,4,-0.297765,-78.460724,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:48,16.0,2169.0,1.34997537617914,27.4509803921569,102.0,12.6,0.0090962426944444,32.156862745098,2485.09985351563,4,-0.297746,-78.460733,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:49,16.0,1382.0,0.977913347861019,24.3137254901961,102.0,12.8,0.0145092605,23.5294117647059,2485.09985351563,4,-0.297724,-78.460758,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:50,15.0,1278.0,-0.539056125661314,25.0980392156863,102.0,12.8,0.018738605,25.8823529411765,2485.09985351563,4,-0.297678,-78.460783,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:51,12.0,1098.0,-0.776077082459277,24.7058823529412,102.0,12.8,0.0211153508333333,27.0588235294118,2485.09985351563,4,-0.297769,-78.460761,4,73.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:52,9.0,1051.0,-0.994683862363406,23.921568627451,102.0,12.7,0.0239216800555556,26.6666666666667,2485.09985351563,4,-0.297602,-78.460828,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:53,7.0,976.0,-0.74935377978093,23.5294117647059,102.0,12.8,0.0257336750833333,27.0588235294118,2485.09985351563,4,-0.297577,-78.460845,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:54,4.0,910.0,-0.762607232109425,22.7450980392157,102.0,12.7,0.0263077793888889,27.0588235294118,2485.09985351563,4,-0.297556,-78.460855,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:55,2.0,893.0,-0.546285169074386,22.3529411764706,102.0,12.8,0.0269835836666667,26.6666666666667,,4,-0.297542,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:56,1.0,896.0,-0.532776279504325,22.3529411764706,102.0,12.8,0.0271931535,26.2745098039216,2485.09985351563,4,-0.297536,-78.460866,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:57,0.0,895.0,-0.261115133328625,22.3529411764706,102.0,12.8,0.0271931535,26.2745098039216,,4,-0.29753,-78.460866,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:58,0.0,892.0,0.0,22.3529411764706,102.0,12.8,0.0271931535,26.2745098039216,,4,-0.297528,-78.460867,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:20:59,0.0,901.0,0.0,22.7450980392157,103.0,12.9,0.0271931535,26.2745098039216,2478.0,4,-0.297527,-78.460865,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:00,0.0,891.0,0.0,22.3529411764706,103.0,12.9,0.0271931535,26.2745098039216,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:01,0.0,896.0,0.0,22.3529411764706,103.0,12.9,0.0271931535,25.8823529411765,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:02,0.0,882.0,0.0,22.3529411764706,103.0,12.9,0.0271931535,25.8823529411765,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:03,0.0,896.0,0.0,22.3529411764706,103.0,12.9,0.0271931535,25.8823529411765,,4,-0.297527,-78.460862,4,70.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:04,0.0,888.0,0.0,22.3529411764706,103.0,12.9,0.0271931535,25.8823529411765,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:05,0.0,894.0,0.0,22.3529411764706,103.0,12.8,0.0271931535,25.4901960784314,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:06,0.0,887.0,0.0,,103.0,12.4,0.0271931535,25.4901960784314,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:07,0.0,904.0,0.0,22.3529411764706,103.0,12.9,0.0271931535,25.4901960784314,,4,-0.297527,-78.460862,4,67.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:08,0.0,884.0,0.0,21.9607843137255,103.0,12.5,0.0271931535,25.0980392156863,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:09,0.0,888.0,0.0,21.9607843137255,103.0,12.8,0.0271931535,24.7058823529412,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:10,0.0,891.0,0.0,21.9607843137255,103.0,12.8,0.0271931535,24.7058823529412,2485.09985351563,4,-0.297555,-78.460945,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:11,0.0,893.0,0.0,21.9607843137255,103.0,12.9,0.0271931535,24.7058823529412,2478.0,4,-0.297555,-78.460945,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:12,0.0,888.0,0.0,21.9607843137255,103.0,12.9,0.0271931535,24.7058823529412,,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:13,0.0,882.0,0.0,21.9607843137255,103.0,12.9,0.0271931535,24.3137254901961,2485.09985351563,4,-0.297527,-78.460862,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:14,0.0,896.0,0.0,22.3529411764706,103.0,12.9,0.0271931535,24.7058823529412,2478.0,4,-0.29752,-78.460859,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:15,0.0,894.0,0.0,21.9607843137255,103.0,12.9,0.0271931535,24.7058823529412,,4,-0.297517,-78.460856,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:16,0.0,890.0,0.0,21.9607843137255,103.0,12.9,0.0271931535,24.3137254901961,,4,-0.297517,-78.460856,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:17,0.0,897.0,0.0,21.9607843137255,103.0,12.9,0.0271931535,24.3137254901961,,4,-0.297517,-78.460856,4,70.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:18,0.0,1403.0,0.0,34.5098039215686,103.0,12.9,0.0271931535,59.2156862745098,,4,-0.297516,-78.460856,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:19,4.0,1639.0,0.0,38.8235294117647,103.0,12.9,0.0276652618333333,74.5098039215686,,4,-0.297516,-78.460856,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:20,13.0,2029.0,1.51968584324799,67.843137254902,103.0,12.9,0.03046739175,76.8627450980392,2485.09985351563,4,-0.297516,-78.460856,4,73.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:21,16.0,2385.0,1.51078603024503,35.6862745098039,103.0,12.9,0.0337559378611111,43.5294117647059,2485.09985351563,4,-0.29751,-78.460859,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:22,17.0,2283.0,0.240760198980022,29.0196078431373,103.0,12.8,0.0390281472222222,23.1372549019608,2485.09985351563,4,-0.297487,-78.460872,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:23,20.0,1641.0,0.249456820246754,70.1960784313726,103.0,12.8,0.0437732321666667,78.0392156862745,2485.09985351563,4,-0.297453,-78.460891,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:24,25.0,2127.0,0.965664702242002,63.1372549019608,103.0,12.8,0.049854607,72.9411764705882,2485.09985351563,4,-0.297415,-78.460916,4,74.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,10.0,70.0,0.0
14:21:25,29.0,2350.0,1.25056456737394,40.0,103.0,12.7,0.05727654175,72.5490196078431,2485.09985351563,4,-0.297376,-78.460948,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,10.0,70.0,0.0
14:21:26,35.0,2856.0,1.24250613487404,78.8235294117647,103.0,12.7,0.0672315646388889,78.8235294117647,2485.09985351563,4,-0.29733,-78.460989,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,11.0,70.0,0.0
14:21:27,36.0,2994.0,1.21818253403017,27.843137254902,103.0,12.3,0.0723560356388889,63.5294117647059,2485.09985351563,4,-0.297272,-78.461036,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,11.0,70.0,0.0
14:21:28,40.0,2131.0,0.911886093400459,76.8627450980392,103.0,12.3,0.0852845149166666,81.5686274509804,2485.09985351563,4,-0.297207,-78.461091,4,74.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:29,45.0,2286.0,0.838822696910549,81.5686274509804,103.0,12.5,0.102169949083333,76.078431372549,2485.09985351563,4,-0.297136,-78.461156,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:30,48.0,2416.0,0.949648878451651,43.921568627451,103.0,12.5,0.11458577775,60.3921568627451,2485.69995117188,4,-0.297125,-78.461135,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:31,50.0,2533.0,0.499740309947936,36.078431372549,103.0,12.6,0.129570408194444,52.9411764705882,2485.69995117188,4,-0.297125,-78.461135,4,74.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:32,52.0,2606.0,0.697984271678261,60.0,103.0,12.6,0.142494939305556,73.3333333333333,2485.69995117188,4,-0.296876,-78.461359,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,11.0,70.0,0.0
14:21:33,53.0,2423.0,0.233302563524835,62.7450980392157,103.0,12.6,0.158690892027778,81.5686274509804,2487.71852950989,4,-0.296768,-78.461418,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,11.0,70.0,0.0
14:21:34,56.0,2018.0,0.50460626804144,81.5686274509804,102.0,12.7,0.173067387333333,81.9607843137255,2488.36480351955,4,-0.296654,-78.461473,4,76.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,11.0,70.0,0.0
14:21:35,57.0,2125.0,0.701852674891089,81.9607843137255,102.0,12.7,0.181433651,81.1764705882353,2488.69610599154,4,-0.296531,-78.461522,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,11.0,70.0,0.0
14:21:36,61.0,2192.0,0.597234137043256,81.9607843137255,102.0,12.7,0.204484419972222,80.7843137254902,2488.95952787895,4,-0.296405,-78.461567,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,11.0,70.0,0.0
14:21:37,63.0,2313.0,0.708158885473486,81.9607843137255,102.0,12.7,0.220172271055556,81.1764705882353,2489.00026395522,4,-0.296273,-78.461615,4,76.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:38,67.0,2400.0,0.738279546419947,81.9607843137255,102.0,12.7,0.239894635472222,80.7843137254902,2489.26369532111,4,-0.296132,-78.461672,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:39,70.0,2532.0,0.691717750714275,81.9607843137255,102.0,12.7,0.263007210444444,80.7843137254902,2489.60318083713,4,-0.295986,-78.461726,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:40,73.0,2631.0,0.706704890920807,81.9607843137255,102.0,12.7,0.2787612185,80.3921568627451,2489.77971869367,4,-0.295832,-78.461786,4,76.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,12.0,70.0,0.0
14:21:41,75.0,2669.0,0.565528730114964,40.3921568627451,102.0,12.9,0.303207022166667,77.6470588235294,2490.18712781867,4,-0.29567,-78.461858,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,8.0,70.0,0.0
14:21:42,77.0,2208.0,0.538214882033309,81.1764705882353,101.0,12.9,0.322013842361111,80.3921568627451,2490.36639405429,4,-0.295504,-78.461944,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:43,80.0,2276.0,0.519744095886382,81.9607843137255,101.0,12.8,0.34562462325,80.7843137254902,2490.41256930645,4,-0.295343,-78.462032,4,77.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,8.0,70.0,0.0
14:21:44,80.0,2308.0,0.245439112957127,58.8235294117647,101.0,12.8,0.364703005472222,75.2941176470588,2490.18712781867,4,-0.295183,-78.46213,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,8.0,70.0,0.0
14:21:45,83.0,2366.0,0.235889208952803,81.1764705882353,101.0,12.8,0.388876344861111,80.0,2489.46195320634,4,-0.295022,-78.46224,4,,,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
14:21:46,83.0,2411.0,0.253246129143046,81.9607843137255,100.0,12.7,0.401850522138889,80.0,2488.65537138096,4,-0.294856,-78.462352,4,74.0,29.0,Cloudy,False,True,25.4,23.5,45.0,50.0,16.1,4.0,91.0,9144.0,1014.9,0.0,9.0,70.0,0.0
