,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,distance_travelled,engine_load_value,latitude,longitude,altitude,id_vehicle,heart_rate,body_temperature,id_driver,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed,accidents_time
579,19,40.0,2079.0,-0.18,62.7,90.0,12.0,0.0129999999999999,92.2,-0.238675,-78.483438,2904.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,238.0,70.0,11.0
580,19,39.0,2058.0,-0.15,79.2,90.0,12.0,0.008800000000000807,92.2,-0.238699,-78.483334,2905.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,214.0,70.0,11.0
581,19,39.0,2027.0,-0.14,85.5,90.0,12.0,0.012399999999999523,93.3,-0.238737,-78.483238,2907.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,121.0,70.0,11.0
582,19,39.0,2028.0,-0.2,84.3,90.0,12.1,0.006000000000000227,93.3,-0.238803,-78.483152,2908.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,82.0,90.0,1.0
583,19,37.0,2007.0,-0.69,16.1,90.0,12.0,0.013099999999999667,23.5,-0.238874,-78.483079,2910.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,37.0,90.0,1.0
584,19,32.0,1766.0,-1.58,15.7,90.0,12.2,0.009700000000000486,23.5,-0.238957,-78.483014,2911.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,32.0,90.0,1.0
585,19,26.0,1427.0,-1.45,30.2,90.0,12.4,0.006299999999999528,91.4,-0.23903,-78.482973,2912.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,25.0,90.0,1.0
586,19,27.0,1427.0,-0.49,81.2,91.0,12.1,0.008699999999999264,96.9,-0.239095,-78.482945,2913.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,21.0,90.0,1.0
587,19,29.0,1495.0,0.23,85.5,90.0,12.0,0.0065000000000008384,97.3,-0.239163,-78.482921,2914.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,20.0,90.0,1.0
588,19,31.0,1597.0,0.54,85.5,91.0,12.0,0.00820000000000043,94.1,-0.239236,-78.482907,2914.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,18.0,70.0,1.0
589,19,33.0,1747.0,0.47,81.6,91.0,12.2,0.010600000000000165,92.5,-0.239314,-78.482901,2914.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,18.0,70.0,1.0
590,19,36.0,1850.0,0.47,80.8,91.0,12.0,0.009299999999999642,91.8,-0.2394,-78.482906,2915.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,16.0,70.0,1.0
591,19,38.0,1944.0,0.65,78.0,91.0,12.0,0.009499999999999176,92.2,-0.239498,-78.482916,2915.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,15.0,70.0,1.0
592,19,40.0,2038.0,0.68,67.1,91.0,12.1,0.009299999999999642,92.9,-0.239599,-78.482933,2916.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,16.0,70.0,1.0
593,19,40.0,2119.0,0.18,56.5,91.0,12.0,0.011200000000000543,76.1,-0.2397,-78.482946,2916.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,15.0,70.0,1.0
594,19,42.0,2190.0,0.18,50.2,91.0,12.0,0.0129999999999999,90.2,-0.239808,-78.482959,2917.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,14.0,70.0,1.0
595,19,45.0,2320.0,0.7,65.1,91.0,12.0,0.010899999999999466,89.8,-0.239919,-78.48297,2917.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,16.0,70.0,1.0
596,19,48.0,2497.0,0.68,74.1,91.0,12.0,0.015600000000000946,90.6,-0.240036,-78.48298,2918.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,17.0,70.0,1.0
597,19,50.0,2648.0,0.53,63.1,91.0,12.0,0.010799999999999699,89.8,-0.240166,-78.482991,2919.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,14.0,70.0,1.0
598,19,52.0,2678.0,0.75,64.7,90.0,12.1,0.008800000000000807,89.8,-0.240299,-78.483002,2919.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,14.0,90.0,2.0
599,19,55.0,2840.0,0.67,36.1,90.0,12.0,0.022499999999999076,91.0,-0.240443,-78.483014,2919.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,14.0,90.0,2.0
600,19,54.0,2603.0,0.23,18.0,90.0,12.2,0.013600000000000279,24.7,-0.24059,-78.483025,2920.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,14.0,90.0,2.0
601,19,54.0,1774.0,-0.36,18.0,90.0,12.3,0.015900000000000247,41.6,-0.240732,-78.483032,2921.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,52.0,90.0,2.0
602,19,54.0,2126.0,-0.39,60.4,91.0,12.4,0.01649999999999885,90.6,-0.240874,-78.483035,2921.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,52.0,90.0,2.0
603,19,56.0,2187.0,0.7,22.7,91.0,12.6,0.014800000000001035,90.6,-0.241016,-78.483038,2921.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,51.0,70.0,3.0
604,19,56.0,2189.0,0.45,21.2,91.0,12.3,0.008900000000000574,30.6,-0.241164,-78.483033,2921.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,54.0,70.0,3.0
605,19,58.0,2261.0,0.45,21.6,91.0,12.5,0.02179999999999893,50.6,-0.241315,-78.483022,2922.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,54.0,70.0,3.0
606,19,60.0,2337.0,0.45,50.6,91.0,12.8,0.015000000000000568,86.7,-0.241468,-78.483004,2921.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,54.0,70.0,3.0
607,19,61.0,2403.0,0.24,16.9,90.0,13.0,0.019600000000000506,27.5,-0.241627,-78.48298,2921.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,55.0,70.0,3.0
608,19,61.0,2386.0,0.0,17.3,90.0,13.2,0.01609999999999978,23.5,-0.241788,-78.48295,2921.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,55.0,90.0,5.0
609,19,63.0,2486.0,0.23,32.5,90.0,13.5,0.01529999999999987,78.0,-0.241948,-78.482915,2920.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,56.0,90.0,5.0
610,19,63.0,2494.0,-0.49,17.6,90.0,13.5,0.017400000000000304,24.7,-0.242105,-78.482876,2920.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,57.0,90.0,5.0
611,19,62.0,2465.0,-0.49,17.3,90.0,13.7,0.016000000000000014,24.7,-0.242264,-78.482829,2918.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,55.0,90.0,5.0
612,19,58.0,2280.0,-1.42,17.3,90.0,13.8,0.01839999999999975,23.5,-0.242414,-78.482781,2918.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,56.0,90.0,5.0
613,19,53.0,2112.0,-1.2,16.5,90.0,13.8,0.014599999999999724,22.7,-0.242549,-78.482742,2916.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,57.0,90.0,5.0
614,19,51.0,2028.0,-0.67,16.1,89.0,13.6,0.007699999999999818,22.4,-0.242677,-78.482702,2915.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,61.0,70.0,6.0
615,19,46.0,1857.0,-0.98,15.7,89.0,13.8,0.018200000000000216,22.4,-0.242677,-78.482702,2914.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,61.0,70.0,6.0
616,19,45.0,1784.0,-0.82,15.7,89.0,13.8,0.010699999999999932,22.7,-0.242912,-78.482631,2913.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,99.0,70.0,6.0
617,19,43.0,1684.0,-0.73,15.7,88.0,13.8,0.013999999999999346,22.0,-0.243019,-78.482598,2912.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,99.0,70.0,6.0
618,19,40.0,1588.0,-0.68,30.2,88.0,13.8,0.009600000000000719,22.4,-0.243123,-78.48257,2911.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,99.0,70.0,6.0
619,19,45.0,1689.0,0.61,83.9,88.0,13.5,0.013299999999999201,92.2,-0.243224,-78.48254,2911.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,98.0,70.0,6.0
620,19,45.0,1753.0,0.61,81.2,88.0,13.3,0.008000000000000895,90.2,-0.243332,-78.482507,2911.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,97.0,70.0,6.0
621,19,48.0,1928.0,0.74,62.4,88.0,12.9,0.015900000000000247,91.8,-0.243447,-78.482474,2911.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,92.0,70.0,6.0
622,19,52.0,2033.0,0.53,78.0,89.0,12.7,0.017199999999998994,93.3,-0.243574,-78.48244,2911.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,92.0,70.0,6.0
623,19,54.0,2129.0,0.7,85.1,89.0,12.4,0.01320000000000121,92.9,-0.243706,-78.482405,2911.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,92.0,70.0,6.0
624,19,57.0,2236.0,0.71,82.7,90.0,12.3,0.017199999999998994,92.9,-0.243848,-78.482368,2912.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,92.0,70.0,6.0
625,19,60.0,2344.0,0.69,65.1,90.0,12.0,0.014699999999999491,89.8,-0.243996,-78.482327,2912.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,91.0,70.0,6.0
626,19,62.0,2435.0,0.57,59.6,90.0,12.0,0.018500000000001293,89.4,-0.244146,-78.482282,2911.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,91.0,70.0,6.0
627,19,64.0,2525.0,0.5,31.8,90.0,12.0,0.014999999999998792,81.2,-0.244309,-78.482234,2912.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,53.0,70.0,6.0
628,19,66.0,2611.0,0.46,62.0,90.0,12.0,0.021900000000000475,89.8,-0.244476,-78.482188,2912.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,53.0,70.0,6.0
629,19,68.0,2641.0,0.45,56.5,90.0,12.1,0.014800000000001035,87.5,-0.244643,-78.482144,2912.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,52.0,80.0,2.0
630,19,70.0,2742.0,0.46,66.7,90.0,12.0,0.01980000000000004,90.6,-0.244818,-78.4821,2912.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,52.0,80.0,2.0
631,19,72.0,2835.0,0.65,33.3,90.0,12.1,0.018799999999998818,36.1,-0.244997,-78.482057,2911.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,54.0,80.0,2.0
632,19,73.0,2858.0,0.36,17.3,90.0,12.1,0.023200000000000998,20.8,-0.245182,-78.482013,2911.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,53.0,80.0,2.0
633,19,72.0,2835.0,-0.23,17.6,89.0,12.5,0.018099999999998673,20.0,-0.245367,-78.481967,2910.0,2,64.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,52.0,80.0,2.0
634,19,72.0,2818.0,-0.24,18.4,89.0,12.5,0.02210000000000001,25.5,-0.245546,-78.481914,2910.0,2,64.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,52.0,80.0,2.0
635,19,71.0,2779.0,-0.23,18.0,88.0,12.7,0.019000000000000128,25.1,-0.245724,-78.48185,2910.0,2,64.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,52.0,80.0,2.0
636,19,70.0,2759.0,-0.46,18.0,88.0,13.1,0.017599999999999838,25.1,-0.245894,-78.481773,2910.0,2,64.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,50.0,90.0,0.0
637,19,69.0,2709.0,-0.37,18.0,88.0,13.2,0.02210000000000001,24.7,-0.246054,-78.481684,2910.0,2,64.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,50.0,90.0,0.0
638,19,68.0,2668.0,-0.22,18.8,87.0,13.4,0.01690000000000147,24.7,-0.246204,-78.481584,2910.0,2,64.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,6.0,90.0,0.0
639,19,68.0,2666.0,0.0,17.3,87.0,13.5,0.019899999999999807,25.9,-0.246347,-78.481475,2909.0,2,64.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,6.0,90.0,0.0
640,19,67.0,2636.0,-0.13,18.0,87.0,13.5,0.008699999999999264,24.3,-0.246475,-78.481354,2909.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,6.0,90.0,0.0
641,19,67.0,2625.0,-0.18,18.0,87.0,13.5,0.028200000000000003,24.7,-0.246599,-78.481223,2909.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,7.0,90.0,0.0
642,19,66.0,2556.0,-0.53,17.6,87.0,13.7,0.017400000000000304,25.1,-0.246711,-78.481088,2908.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,7.0,90.0,0.0
643,19,63.0,2489.0,-0.9,17.6,87.0,13.7,0.014799999999999258,25.1,-0.246807,-78.480954,2907.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,7.0,80.0,1.0
644,19,61.0,2379.0,-0.74,17.3,87.0,13.8,0.02030000000000065,24.3,-0.246888,-78.480817,2906.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,7.0,80.0,1.0
645,19,58.0,2306.0,-0.7,16.9,87.0,13.8,0.014300000000000423,23.9,-0.246962,-78.480684,2905.0,2,63.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,7.0,80.0,1.0
646,19,58.0,2295.0,-0.23,16.9,87.0,13.8,0.014299999999998647,23.1,-0.247038,-78.480555,2904.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,9.0,80.0,1.0
647,19,60.0,2354.0,0.0,16.9,87.0,13.8,0.020500000000000185,23.1,-0.247115,-78.480424,2904.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,10.0,80.0,1.0
648,19,62.0,2428.0,0.34,59.2,87.0,13.5,0.015600000000000946,89.0,-0.247192,-78.480291,2904.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,80.0,1.0
649,19,64.0,2516.0,0.68,17.3,87.0,13.3,0.016199999999999548,67.5,-0.247272,-78.480145,2902.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,14.0,80.0,1.0
650,19,65.0,2545.0,0.0,17.6,87.0,13.1,0.020500000000000185,24.7,-0.247348,-78.47999,2901.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,13.0,80.0,1.0
651,19,65.0,2545.0,-0.23,17.6,88.0,13.5,0.01529999999999987,25.1,-0.247427,-78.479833,2900.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,9.0,90.0,2.0
652,19,64.0,2527.0,-0.23,17.6,88.0,13.6,0.015700000000000713,25.1,-0.247502,-78.47968,2899.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,9.0,90.0,2.0
653,19,62.0,2434.0,-0.53,17.6,88.0,13.8,0.017099999999999227,25.1,-0.247576,-78.479528,2899.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,90.0,2.0
654,19,61.0,2370.0,-0.71,17.3,88.0,13.8,0.02030000000000065,25.1,-0.247649,-78.479384,2897.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,90.0,2.0
655,19,60.0,2345.0,-0.22,17.3,88.0,13.8,0.015100000000000335,24.3,-0.247708,-78.479242,2896.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,90.0,2.0
656,19,60.0,2346.0,0.0,17.3,88.0,13.7,0.01899999999999835,23.9,-0.247756,-78.479096,2896.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,90.0,2.0
657,19,60.0,2335.0,0.0,17.3,88.0,13.9,0.015100000000000335,23.9,-0.247772,-78.478945,2895.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,90.0,2.0
658,19,60.0,2343.0,0.0,44.7,88.0,13.6,0.0127000000000006,88.6,-0.247772,-78.478945,2894.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,90.0,2.0
659,19,65.0,2530.0,0.44,67.1,87.0,13.3,0.021399999999999864,89.4,-0.247754,-78.478787,2895.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,90.0,2.0
660,19,69.0,2679.0,0.76,64.7,87.0,13.2,0.019999999999999574,90.2,-0.247697,-78.478639,2894.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,13.0,90.0,2.0
661,19,72.0,2819.0,0.94,66.3,87.0,12.8,0.01810000000000045,90.2,-0.247613,-78.478486,2894.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,13.0,90.0,2.0
662,19,73.0,2857.0,0.23,17.6,88.0,12.5,0.01839999999999975,23.9,-0.247506,-78.478332,2893.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,13.0,90.0,2.0
663,19,73.0,2860.0,0.0,18.4,88.0,12.6,0.025000000000000355,25.5,-0.247403,-78.478169,2892.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,13.0,90.0,2.0
664,19,73.0,2849.0,0.0,18.4,88.0,12.6,0.019000000000000128,25.9,-0.247301,-78.478004,2891.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,12.0,90.0,2.0
665,19,72.0,2844.0,0.0,18.4,88.0,13.1,0.017199999999998994,25.5,-0.247195,-78.477842,2890.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,12.0,80.0,2.0
666,19,72.0,2829.0,-0.24,18.4,88.0,13.3,0.022800000000000153,25.1,-0.247088,-78.477687,2889.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,13.0,80.0,2.0
667,19,72.0,2804.0,-0.69,18.4,88.0,13.3,0.01890000000000036,25.1,-0.246979,-78.477528,2888.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,42.0,80.0,2.0
668,19,71.0,2784.0,-0.69,18.4,88.0,13.5,0.01630000000000109,25.5,-0.246874,-78.477369,2887.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,42.0,80.0,2.0
669,19,67.0,2637.0,-0.96,18.0,88.0,13.8,0.022299999999999542,25.1,-0.246772,-78.477215,2886.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,40.0,80.0,2.0
670,19,65.0,2539.0,-0.35,17.6,87.0,13.7,0.018200000000000216,24.7,-0.246677,-78.477058,2885.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,39.0,80.0,2.0
671,19,65.0,2660.0,-0.34,36.1,87.0,13.7,0.016899999999999693,60.0,-0.246578,-78.476917,2885.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,36.0,90.0,0.0
672,19,67.0,2613.0,0.69,67.8,87.0,13.5,0.01670000000000016,90.2,-0.246474,-78.476792,2885.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,38.0,90.0,0.0
673,19,71.0,2749.0,0.66,65.9,87.0,13.3,0.022800000000000153,90.2,-0.246357,-78.476675,2884.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,40.0,90.0,0.0
674,19,76.0,2791.0,0.55,66.3,87.0,13.0,0.037799999999998946,90.6,-0.246205,-78.47657,2883.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,40.0,90.0,0.0
675,19,76.0,2978.0,0.55,69.8,87.0,12.6,0.0,94.9,-0.246205,-78.47657,2883.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,40.0,90.0,0.0
676,19,78.0,3055.0,0.47,63.5,87.0,12.5,0.025500000000000966,83.1,-0.245872,-78.476403,2883.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,39.0,90.0,0.0
677,19,78.0,3055.0,0.0,18.0,87.0,12.3,0.018299999999999983,20.8,-0.245688,-78.476328,2883.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,39.0,70.0,0.0
678,19,78.0,3052.0,-0.22,18.0,87.0,12.4,0.017799999999999372,20.4,-0.245498,-78.476252,2882.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,42.0,70.0,0.0
679,19,79.0,3126.0,0.52,43.5,88.0,12.4,0.026199999999999335,86.3,-0.245303,-78.476174,2881.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,14.0,70.0,0.0
680,19,81.0,3175.0,0.52,31.0,88.0,12.7,0.01130000000000031,89.4,-0.24511,-78.476093,2881.0,2,66.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,11.0,70.0,0.0
681,19,82.0,3183.0,0.43,19.2,89.0,12.4,0.03390000000000093,25.1,-0.24492,-78.476011,2880.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,12.0,70.0,0.0
682,19,80.0,3163.0,-0.47,18.8,90.0,12.8,0.019199999999999662,25.9,-0.244722,-78.475933,2879.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,15.0,90.0,0.0
683,19,80.0,3115.0,-0.23,27.5,90.0,13.0,0.026799999999999713,29.4,-0.244525,-78.47585,2879.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,16.0,90.0,0.0
684,19,81.0,3155.0,0.24,32.9,90.0,13.1,0.018800000000000594,82.0,-0.244332,-78.475766,2878.0,2,65.0,27.0,5,6,0,0,17.1,9.0,45.0,87.0,12.9,0.0,83.0,784.0,1025.0,1.2,18.0,90.0,0.0
